,loss,val_loss
0,5.635178107623906,5.465791797407025
1,5.32602148277815,5.2129719263127585
2,5.10062910420026,5.027361894288883
3,4.929583239000897,4.906901476631441
4,4.820448498393214,4.822760536249267
5,4.739307625349178,4.769423670918832
6,4.6900525167006855,4.730821856805834
7,4.642551629118217,4.702225447278335
8,4.607828310293745,4.677492068754847
9,4.576293775277544,4.656569526847858
10,4.546799770621366,4.63659908765742
11,4.52154048653536,4.618553205263817
12,4.496616459632104,4.602113403015506
13,4.469273622645888,4.586615433819935
14,4.450889639152113,4.5717391018717395
15,4.427632919577665,4.558361946872591
16,4.408397667167723,4.545705321221894
17,4.389246946157411,4.5345444284397525
18,4.371329211449439,4.52381143731586
19,4.356728598128917,4.512592782350776
20,4.3377117334410205,4.501446040894737
21,4.3244964614395025,4.491421865551004
22,4.304846904074499,4.481727396085245
23,4.289142545803573,4.472121553213198
24,4.273595676865688,4.462901673536324
25,4.262894948323567,4.454864300596223
26,4.2491794778395064,4.4464276385365045
27,4.230630937472794,4.437527906403992
28,4.215621652529221,4.428434277042638
29,4.203292246012724,4.419932942355805
30,4.18962070923443,4.411894525338605
31,4.175428057825843,4.4056926616456265
32,4.16060996979706,4.3974203368364755
33,4.148449010627214,4.391492487443273
34,4.135621226111124,4.384082524482044
35,4.124895532001821,4.376831378890585
36,4.113560321719148,4.370268386212735
37,4.099834739699844,4.364830150096237
38,4.08120165869247,4.356876123904027
39,4.075892097266146,4.351059208886098
40,4.065269022948982,4.342830800894675
41,4.050961337348287,4.337171024156252
42,4.0382209397101585,4.330557800436135
43,4.026516496673111,4.324982838249668
44,4.017382540444071,4.31873996217372
45,4.005638610484988,4.313899443166886
46,3.992252320282219,4.308251108672948
47,3.983666257340779,4.3001985956335185
48,3.971795156020527,4.296911096688333
49,3.9572144220041676,4.289732734689412
50,3.9478258975716525,4.284029271816226
51,3.938500618749811,4.279463677487131
52,3.929082979527555,4.2747489000925425
53,3.9160844059877618,4.270308082155685
54,3.9033538629842357,4.2667625667396525
55,3.8976645395737286,4.261082094922193
56,3.885060371354569,4.255987027078217
57,3.873002429341161,4.253209151020927
58,3.8627707071082535,4.248173941134252
59,3.8607618568479554,4.243583491004408
60,3.848366600598476,4.240671998478887
61,3.837267376655756,4.236155515028836
62,3.8252827215564342,4.230566330741162
63,3.8195664383644283,4.230073385261739
64,3.8063395596289817,4.223684434221097
65,3.7926144193309224,4.218327310529806
66,3.7849997660910435,4.214079231095949
67,3.776183845460877,4.210558132744297
68,3.768440309421037,4.2076246438245795
69,3.757796041725218,4.20269183050345
70,3.750130108160566,4.199606548845046
71,3.7411642351815866,4.199835019192453
72,3.7329003644544025,4.193102942367443
73,3.7242707614750827,4.190967081129984
74,3.7147586160852004,4.1880746100197115
75,3.7038161810054335,4.184385114258773
76,3.6972177047138066,4.183175854301915
77,3.684835337853247,4.181560863882808
78,3.681386346964873,4.1729960120619065
79,3.6689119653184283,4.171470793800261
80,3.660209762957669,4.1693156167323595
81,3.6483906997266664,4.1642266504412415
82,3.647899956666222,4.161866060007571
83,3.640780763108601,4.157898375716683
84,3.629398357036502,4.157850875923766
85,3.6202403002007064,4.153650819071846
86,3.6164660841919654,4.149652657728218
87,3.611822808435721,4.149130084266385
88,3.598051677378573,4.143738003100379
89,3.5889653549637903,4.1424124359795895
90,3.5820670238761014,4.139534725577144
91,3.573329347048619,4.137463564561008
92,3.5695526230242827,4.134407290303967
93,3.563163542932318,4.131335203988211
