,loss,val_loss
0,4.897593006523241,4.6872403546626575
1,4.666150733336802,4.549477040334706
2,4.564775591938921,4.494006718042111
3,4.516907825059975,4.467929340159345
4,4.488178419482156,4.446599878352722
5,4.463820584355215,4.427252084810567
6,4.440654507197289,4.4092938582487315
7,4.419907638458566,4.3930165657985585
8,4.397404434823138,4.377632318916968
9,4.380228945171693,4.363217425404103
10,4.357281539500066,4.349624974387033
11,4.342588599941567,4.337477193329005
12,4.322918574592759,4.325336504790743
13,4.307571709246265,4.313172627880845
14,4.293175614461226,4.30241940847032
15,4.275218344586494,4.291721752711704
16,4.259952471106838,4.280849855113549
17,4.243151387553341,4.270563548182748
18,4.22599074424053,4.260572214103496
19,4.212523585119429,4.250397167251993
20,4.19702287648542,4.2410456043178755
21,4.182168869910152,4.231501603530625
22,4.166769656996419,4.221910983540533
23,4.149541660687651,4.2131111327441495
24,4.134903133980187,4.204102195204026
25,4.119480871338574,4.1956994747134155
26,4.107527074545324,4.186765353269785
27,4.091888798824267,4.1786183929905185
28,4.077499104527823,4.170118204906546
29,4.062070286566295,4.16216480472186
30,4.047581270323571,4.154115221979543
31,4.034901498485038,4.146837384013806
32,4.018838901791181,4.138913300077794
33,4.0042276132695065,4.1310068747033215
34,3.9933513676871177,4.123777330643328
35,3.977649489425003,4.1167320004387
36,3.963832441258351,4.109790909954191
37,3.948081073709015,4.102965294304541
38,3.9354757006659926,4.096490099124123
39,3.9219131357121966,4.090182074623016
40,3.906650597638446,4.083850988752905
41,3.895200743806604,4.0774089741649115
42,3.8817235853973027,4.07173490408835
43,3.8700325651454666,4.065152411888067
44,3.8586622993764896,4.059908214550619
45,3.8445652022060033,4.054090621107716
46,3.8296767202175785,4.048705365986859
47,3.816846949239229,4.043802595600377
48,3.8076643058108157,4.038170632092196
49,3.792823483862373,4.032823174686755
50,3.784026489667809,4.027462391241411
51,3.767213080314084,4.023129216117951
52,3.7611730587399443,4.018314450474109
53,3.7458175363376074,4.013459406522515
54,3.7356603042378485,4.009082653331988
55,3.7225944962676207,4.0044302663272
56,3.7114460263294125,3.9995617554782377
57,3.6987618299242295,3.994343927351095
