,0
0,-0.12731755
1,0.6621327
2,0.72796386
3,0.608216
4,0.651245
5,0.6520027
6,0.6397764
7,0.08852486
8,0.6022768
9,0.59133834
10,0.5242154
11,0.59714794
12,0.47884244
13,0.3778194
14,0.49718228
15,0.71797055
16,0.58304876
17,0.6975302
18,0.6297509
19,0.14261784
20,0.5987854
21,0.6483353
22,0.5942117
23,0.6573805
24,0.47451374
25,0.646527
26,0.5614166
27,0.56454366
28,0.69127774
29,0.69424975
30,0.62737685
31,0.7040674
32,0.67877686
33,0.6757513
34,0.6547727
35,0.61651045
36,0.71798617
37,0.49565297
38,0.5716761
39,0.62346965
40,0.7188945
41,0.62744355
42,0.60253835
43,0.6483353
44,0.6464702
45,0.5909126
46,0.63972825
47,0.607711
48,0.59332967
49,0.6589562
50,0.7254954
51,0.6073681
52,0.4451702
53,0.6446743
54,0.62210345
55,0.34354427
56,0.6797839
57,0.46102098
58,0.634345
59,0.65318817
60,0.69320345
61,0.6240991
62,0.68349814
63,0.64635545
64,0.6483353
65,0.57376254
66,0.66261876
67,0.6119239
68,0.17124388
69,0.1932339
70,0.71558636
71,0.590395
72,0.4856022
73,0.6753957
74,0.7152706
75,0.5965529
76,0.6145502
77,0.5540706
78,0.72049785
79,0.7061287
80,0.632142
81,0.6620235
82,0.6045926
83,0.69911295
84,0.6260586
85,0.6257565
86,0.30226797
87,0.7246412
88,0.6406091
89,0.35574594
90,0.5756197
91,0.66695964
92,0.66261876
93,0.5595213
94,0.6321186
95,0.6483353
96,0.6483353
97,0.66217273
98,0.5883496
99,0.67156327
100,0.48445728
101,0.71037716
102,0.6483353
103,0.5875735
104,0.5915247
105,0.6676562
106,0.70181423
107,0.6896332
108,0.67584175
109,0.5999251
110,0.54978985
111,0.72364986
112,0.62077296
113,0.65693086
114,0.66261876
115,0.6137216
116,0.7048499
117,0.6328989
118,0.19545642
119,0.36569598
120,0.7240925
121,0.59102213
122,0.7100372
123,0.6762923
124,0.7250111
125,0.7234654
126,0.6318399
127,0.67167807
128,0.660101
129,0.5822087
130,0.70166564
131,0.554955
132,0.64478123
133,0.7405697
134,0.39181864
135,0.3776672
136,0.5466882
137,0.5642779
138,-0.094949976
139,0.52409273
140,0.70943254
141,0.6352261
142,0.61970675
143,0.6822502
144,0.2901213
145,0.6653141
146,0.6991715
147,0.44579324
148,0.6746613
149,0.66916376
150,0.6152848
151,0.7125971
152,0.5721985
153,0.49297187
154,0.55698866
155,0.68603015
156,0.69733983
157,0.6811206
158,0.71254843
159,0.6993212
160,0.67970705
161,0.64464605
162,0.6273283
163,0.72621596
164,0.63536584
165,0.6245649
166,0.66261876
167,0.6729703
168,0.6753957
169,0.664442
170,0.5905194
171,0.6737265
172,0.55392265
173,0.5143022
174,0.66261876
175,0.65649444
176,0.6481196
177,0.636018
178,0.6483353
179,0.43858156
180,0.22705394
181,0.7233958
182,0.65317047
183,0.6539172
184,0.5860714
185,0.6483353
186,0.64238536
187,0.5853774
188,0.55576885
189,0.6596936
190,0.66748685
191,0.54803425
192,0.49350548
193,0.5327895
194,0.63832784
195,0.5076195
196,0.66261876
197,0.7207126
198,0.47881615
199,0.5570729
200,0.37070087
201,0.55525774
202,0.1584036
203,0.6378966
204,0.6491278
205,0.46942452
206,0.6077842
207,0.6525014
208,0.62633973
209,0.04774271
210,0.6720122
211,0.71959054
212,0.671569
213,0.04451688
214,0.7114605
215,0.0475106
216,0.23813461
217,0.61610544
218,0.59335315
219,0.6169047
220,0.6659711
221,0.6546946
222,0.62082636
223,0.5921114
224,0.5217543
225,0.55974966
226,0.6483353
227,0.63760984
228,0.07319605
229,0.11368338
230,0.62274694
231,0.6615638
232,0.6044866
233,0.6375802
234,0.61923206
235,0.6443895
236,0.66451144
237,0.43286964
238,0.38349694
239,0.6709234
240,0.6503311
241,0.62547934
242,0.7242253
243,0.61825013
244,0.5840647
245,0.6082201
246,0.61758053
247,0.7103959
248,0.5642779
249,0.51647824
250,0.68835515
251,0.6980006
252,0.6483353
253,0.50855196
254,0.6895385
255,0.7076651
256,0.6483353
257,0.49948725
258,0.70217854
259,0.3922513
260,0.61825055
261,0.66968054
262,0.7329943
263,0.673828
264,0.68057084
265,0.6082292
266,0.68628746
267,0.6483353
268,0.7136355
269,0.62893105
270,0.53205115
271,0.6312691
272,0.7099863
273,0.62196845
274,0.67539465
275,0.5851357
276,0.6271323
277,0.5958107
278,0.71766484
279,0.65857184
280,0.7028148
281,0.692494
282,0.62297755
283,0.7207303
284,0.73504716
285,0.6753957
286,0.6222112
287,0.592516
288,0.6052747
289,0.65733165
290,0.6914551
291,0.67757386
292,0.66261876
293,0.6457989
294,0.70359564
295,0.59033716
296,0.5463524
297,0.451333
298,0.6320837
299,0.6483353
300,0.57224995
301,0.695331
302,0.6606739
303,0.63149023
304,0.6801096
305,0.6644948
306,0.5728934
307,0.61297095
308,0.6258868
309,0.5532569
310,0.553194
311,0.629582
312,0.69333917
313,0.5537441
314,0.5643571
315,0.72372353
316,0.69963986
317,0.63678837
318,0.6483353
319,0.63275063
320,0.58896273
321,0.627882
322,0.66782004
323,0.6158436
324,0.62602025
325,0.67659837
326,0.6209415
327,0.6365747
328,0.27228197
329,0.59133834
330,0.537101
331,0.59133834
332,0.59133834
333,0.24340197
334,0.6231282
335,0.6187108
336,0.59133834
337,0.616573
338,0.47280097
339,0.51499456
340,0.6419807
341,0.5743733
342,0.41430724
343,0.6794268
344,0.59133834
345,0.49494803
346,0.58961827
347,0.6105327
348,0.57818997
349,0.5978029
350,0.57381797
351,0.61841863
352,0.6281161
353,0.5120302
354,0.5232366
355,0.59799206
356,0.45725644
357,0.5917344
358,0.59133834
359,0.72093153
360,0.5713624
361,0.47926295
362,0.6403199
363,0.63485336
364,0.64332145
365,-0.17915213
366,-0.1778772
367,0.5742766
368,0.5244687
369,0.4588926
