,0
0,0.76292545
1,5.043952
2,42.453796
3,18.305435
4,71.76719
5,37.63297
6,0.41065046
7,7.73607
8,6.4947114
9,8.939865
10,4.8553547e-06
11,44.245956
12,62.785633
13,47.073578
14,0.6709758
15,22.778404
16,83.0773
17,27.417362
18,12.684487
19,3.4674964
20,42.959198
21,25.830736
22,59.298897
23,4.4227424
24,12.224444
25,31.302656
26,37.52409
27,1.0710295
28,27.937052
29,23.624016
30,3.8973405
31,7.336565
32,17.526836
33,1.2492995
34,2.481234
35,0.2341103
36,68.15592
37,3.177581
38,21.957775
39,17.288015
40,0.0005227559
41,21.472006
42,9.545776
43,30.740381
44,10.629988
45,1.5995259
46,12.829679
47,0.24370334
48,30.790213
49,9.698603
50,12.279779
51,1.0530239
52,32.678837
53,10.094189
54,28.478792
55,65.54321
56,6.7644167
57,1.8439803
58,37.089447
59,50.446003
60,8.13636
61,6.5382137
62,10.035103
63,9.245819
64,88.402695
65,62.85476
66,29.80795
67,43.81009
68,2.4753492
69,0.0016434673
70,0.2414716
71,22.914783
72,23.548443
73,0.3761433
74,1.814665
75,0.810485
76,5.0430818
77,18.044258
78,2.426116
79,0.0075778873
80,1.8070291
81,3.7953157
82,0.4903054
83,1.0609134
84,16.947384
85,2.2911162
86,1.2826028
87,32.364735
88,0.09405727
89,2.6631348
90,61.74795
91,7.7449102
92,29.092804
93,79.44531
94,1.840777
95,31.717297
96,7.031159e-05
97,0.4700698
98,37.500866
99,28.090237
100,55.908035
101,22.116116
102,53.378376
103,0.22549053
104,1.3621879
105,6.196538e-05
106,0.63208455
107,37.07946
108,18.92417
109,42.907867
110,51.916374
111,22.356384
112,2.5343456
113,18.05401
114,26.680782
115,82.996185
116,9.071175
117,13.306662
118,0.057959784
119,0.01999097
120,34.083565
121,40.826736
122,0.19050184
123,49.053085
124,49.025257
125,0.18179026
126,1.8389461
127,20.271927
128,83.282646
129,4.305971
130,1.9428756
131,1.1664935
132,0.72340107
133,1.0184731
134,36.298145
135,2.4476712
136,3.2107472
137,0.112167545
138,56.931087
139,59.815716
140,38.426804
141,69.43517
142,22.801352
143,9.073774
144,13.006003
145,59.511047
146,9.638401
147,0.07365568
148,0.035163045
149,9.12249e-05
150,132.02649
151,1.5929395
152,8.508301
153,84.96321
154,31.659657
155,53.83148
156,22.532835
157,3.3894444
158,38.061695
159,0.4832058
160,11.29276
161,44.23759
162,56.736237
163,69.9168
164,18.90565
165,3.827941
166,1.035453
167,39.787334
168,0.4858005
169,13.835463
170,86.46367
171,0.33034065
172,18.616985
173,21.195683
174,9.877691
175,0.101060174
176,15.961382
177,59.660328
178,2.3882802
179,53.50404
180,73.91985
181,17.71713
182,19.264084
183,64.268105
184,1.3775285
185,0.23733743
186,20.118944
187,6.6340213
188,68.226616
189,89.291176
190,0.26286834
191,58.40361
192,16.948627
193,15.385721
194,4.711586
195,2.946347
196,155.33473
197,19.725323
198,87.32592
