,0
0,0.76292545
1,18.305435
2,71.76719
3,37.63297
4,0.41065046
5,7.73607
6,6.4947114
7,8.939865
8,0.12536165
9,47.073578
10,0.6709758
11,22.778404
12,83.0773
13,27.417362
14,32.3241
15,42.959198
16,25.830736
17,59.298897
18,85.99357
19,18.880585
20,31.302656
21,37.52409
22,1.0710295
23,0.2874516
24,27.937052
25,23.624016
26,17.526836
27,2.481234
28,26.86394
29,21.957775
30,87.25139
31,0.0005227559
32,21.472006
33,30.740381
34,100.504684
35,10.629988
36,12.829679
37,0.24370334
38,30.790213
39,12.279779
40,1.0530239
41,43.761696
42,38.80726
43,10.094189
44,28.478792
45,65.54321
46,6.7644167
47,1.8439803
48,41.563198
49,37.089447
50,1.1388174
51,50.446003
52,16.328909
53,7.9869766
54,10.035103
55,9.245819
56,88.402695
57,62.85476
58,29.80795
59,43.81009
60,2.4753492
61,1.8668702
62,0.0016434673
63,2.6994343
64,0.2414716
65,22.914783
66,23.548443
67,1.814665
68,2.3093345
69,5.0430818
70,18.044258
71,0.005955095
72,0.03268681
73,2.426116
74,0.0075778873
75,3.1561084
76,1.8070291
77,3.7953157
78,0.4903054
79,77.001724
80,2.2911162
81,1.2826028
82,1.3418348
83,32.364735
84,0.09405727
85,0.11533745
86,2.6631348
87,19.776516
88,61.74795
89,29.092804
90,79.44531
91,1.840777
92,31.717297
93,102.228584
94,7.031159e-05
95,78.6809
96,37.500866
97,28.090237
98,55.908035
99,22.116116
100,1.3621879
101,6.196538e-05
102,0.63208455
103,37.07946
104,42.76295
105,18.92417
106,0.0002588445
107,42.907867
108,51.916374
109,68.509254
110,2.5343456
111,18.05401
112,26.680782
113,82.996185
114,13.306662
115,0.057959784
116,34.083565
117,76.96434
118,40.826736
119,41.612144
120,49.053085
121,49.025257
122,0.18179026
123,1.8389461
124,4.305971
125,1.9428756
126,1.1664935
127,1.0184731
128,1.7382945
129,2.4476712
130,3.2107472
131,98.44143
132,34.319447
133,59.815716
134,23.462902
135,34.4573
136,38.426804
137,69.43517
138,22.801352
139,9.073774
140,0.8939932
141,13.006003
142,9.638401
143,9.95882
144,0.07365568
145,9.12249e-05
146,6.372545
147,132.02649
148,1.5929395
149,43.955265
150,47.412167
151,8.508301
152,6.485656
153,82.438705
154,64.68429
155,84.96321
156,31.659657
157,53.83148
158,22.532835
159,3.3894444
160,38.061695
161,0.015800934
162,0.4832058
163,24.14102
164,11.29276
165,56.736237
166,69.9168
167,24.080126
168,59.32179
169,18.90565
170,21.358547
171,39.787334
172,2.9079568
173,20.678532
174,0.61990654
175,35.321316
176,0.4858005
177,13.835463
178,86.46367
179,0.33034065
180,18.616985
181,21.195683
182,9.877691
183,0.101060174
184,76.1248
185,15.961382
