,0
0,0.76292545
1,5.043952
2,42.453796
3,18.305435
4,71.76719
5,37.63297
6,0.41065046
7,7.73607
8,8.939865
9,4.8553547e-06
10,44.245956
11,0.12536165
12,62.785633
13,22.778404
14,27.417362
15,32.3241
16,12.684487
17,3.4674964
18,42.959198
19,59.298897
20,85.99357
21,18.880585
22,4.4227424
23,12.224444
24,0.2874516
25,23.624016
26,3.8973405
27,7.336565
28,1.2492995
29,2.481234
30,0.2341103
31,68.15592
32,3.177581
33,26.86394
34,87.25139
35,17.288015
36,21.472006
37,9.545776
38,100.504684
39,10.629988
40,1.5995259
41,12.829679
42,0.24370334
43,30.790213
44,9.698603
45,12.279779
46,1.0530239
47,32.678837
48,43.761696
49,38.80726
50,28.478792
51,6.7644167
52,1.8439803
53,41.563198
54,1.1388174
55,8.13636
56,16.328909
57,6.5382137
58,7.9869766
59,10.035103
60,9.245819
61,88.402695
62,43.81009
63,2.4753492
64,1.8668702
65,2.6994343
66,0.2414716
67,22.914783
68,0.3761433
69,0.810485
70,2.3093345
71,18.044258
72,0.005955095
73,0.03268681
74,2.426116
75,0.0075778873
76,3.1561084
77,77.001724
78,1.0609134
79,16.947384
80,1.3418348
81,0.11533745
82,2.6631348
83,19.776516
84,61.74795
85,7.7449102
86,29.092804
87,79.44531
88,1.840777
89,31.717297
90,102.228584
91,78.6809
92,0.4700698
93,28.090237
94,55.908035
95,22.116116
96,53.378376
97,0.22549053
98,1.3621879
99,6.196538e-05
100,37.07946
101,42.76295
102,0.0002588445
103,42.907867
104,51.916374
105,68.509254
106,22.356384
107,2.5343456
108,26.680782
109,9.071175
110,13.306662
111,0.057959784
112,0.01999097
113,76.96434
114,41.612144
115,0.19050184
116,49.053085
117,49.025257
118,20.271927
119,83.282646
120,4.305971
121,1.9428756
122,1.1664935
123,0.72340107
124,1.0184731
125,36.298145
126,1.7382945
127,98.44143
128,34.319447
129,0.112167545
130,56.931087
131,59.815716
132,23.462902
133,34.4573
134,38.426804
135,22.801352
136,0.8939932
137,59.511047
138,9.95882
139,0.035163045
140,9.12249e-05
141,6.372545
142,132.02649
143,1.5929395
144,43.955265
145,47.412167
146,8.508301
147,6.485656
148,82.438705
149,64.68429
150,84.96321
151,22.532835
152,3.3894444
153,38.061695
154,0.015800934
155,0.4832058
156,24.14102
157,11.29276
158,44.23759
159,69.9168
160,24.080126
161,59.32179
162,18.90565
163,3.827941
164,21.358547
165,1.035453
166,39.787334
167,2.9079568
168,20.678532
169,0.61990654
170,35.321316
171,13.835463
172,86.46367
173,0.33034065
174,18.616985
175,21.195683
176,76.1248
177,59.660328
178,2.3882802
179,73.91985
180,17.71713
181,19.264084
182,64.268105
183,77.42814
184,20.118944
185,6.6340213
186,68.226616
187,89.291176
188,58.40361
189,4.711586
190,2.946347
191,1.7387363
192,19.725323
193,138.96838
194,16.601524
195,24.032515
196,24.934011
197,21.141146
198,7.5509276
199,86.74092
