,loss,rmse,mse,mae,val_loss,val_rmse,val_mse,val_mae,_timestamp,_runtime
0,875.3539428710938,27.709253311157227,767.802734375,20.18343162536621,854.1532592773438,27.292694091796875,744.8911743164062,21.555421829223633,1723556112,7
1,787.5236206054688,26.07253074645996,679.77685546875,20.150115966796875,845.3892822265625,27.277498245239258,744.0619506835938,20.820560455322266,1723556112,7
2,764.801025390625,25.8820858001709,669.8823852539062,19.865205764770508,817.2682495117188,27.044862747192383,731.424560546875,20.927457809448242,1723556112,7
3,739.57666015625,25.666534423828125,658.77099609375,19.79303550720215,809.01513671875,27.102031707763672,734.5201416015625,20.691513061523438,1723556113,8
4,717.0658569335938,25.42173194885254,646.2644653320312,19.478092193603516,781.273681640625,26.74983787536621,715.5538330078125,20.647218704223633,1723556113,8
5,693.3900146484375,25.100353240966797,630.0277099609375,19.3107967376709,761.4842529296875,26.475048065185547,700.9281616210938,20.45362663269043,1723556113,8
6,667.8567504882812,24.64596176147461,607.4234619140625,18.932579040527344,751.2965087890625,26.261146545410156,689.6478271484375,20.070018768310547,1723556114,9
7,642.5321044921875,24.04795265197754,578.3040161132812,18.15816879272461,747.4942016601562,26.056724548339844,678.952880859375,19.691308975219727,1723556114,9
8,621.5374145507812,23.428529739379883,548.89599609375,17.568754196166992,756.26025390625,26.00874137878418,676.45458984375,19.29764747619629,1723556114,9
9,596.0846557617188,22.606426239013672,511.0505065917969,16.772571563720703,755.1797485351562,25.744638442993164,662.7864379882812,19.044654846191406,1723556115,10
10,576.549560546875,21.904207229614258,479.7942810058594,16.055362701416016,780.272705078125,26.03731918334961,677.9420166015625,19.368139266967773,1723556115,10
11,572.77783203125,21.59600257873535,466.3872985839844,15.804746627807617,795.2645874023438,26.13302993774414,682.935302734375,18.945377349853516,1723556115,10
12,569.595703125,21.278297424316406,452.7659606933594,15.248981475830078,826.5591430664062,26.510581970214844,702.8109130859375,19.274856567382812,1723556116,11
13,573.6548461914062,21.10204315185547,445.2962646484375,15.242707252502441,830.581298828125,26.386539459228516,696.2494506835938,19.45431900024414,1723556116,11
14,553.8928833007812,20.36199951171875,414.61102294921875,14.418883323669434,850.3101806640625,26.530969619750977,703.8923950195312,19.308406829833984,1723556116,11
15,550.9188232421875,19.969945907592773,398.7987365722656,14.095688819885254,881.5343017578125,26.835569381713867,720.1478271484375,19.098302841186523,1723556117,12
16,560.1547241210938,19.763425827026367,390.593017578125,13.817359924316406,912.1279296875,27.036558151245117,730.9754638671875,19.65888214111328,1723556117,12
17,561.5164794921875,19.30739974975586,372.7756652832031,13.472970962524414,926.954833984375,26.96940803527832,727.3489990234375,18.815704345703125,1723556117,12
18,549.2959594726562,18.498489379882812,342.1941223144531,12.816431999206543,953.9507446289062,27.141300201416016,736.650146484375,19.223243713378906,1723556117,12
19,567.2797241210938,18.53228187561035,343.4454650878906,13.012260437011719,969.1739501953125,27.1442928314209,736.8126831054688,19.117145538330078,1723556118,13
20,559.6286010742188,17.956449508666992,322.4340515136719,12.386474609375,1024.4034423828125,27.940073013305664,780.6476440429688,19.582307815551758,1723556118,13
21,557.7252807617188,17.598682403564453,309.713623046875,12.177435874938965,1066.2144775390625,28.501121520996094,812.31396484375,19.83722496032715,1723556118,13
22,550.3814086914062,17.07892417907715,291.68963623046875,11.848432540893555,1070.390869140625,28.371057510375977,804.9168701171875,19.797914505004883,1723556119,14
23,564.3987426757812,17.154348373413086,294.2716369628906,11.93692398071289,1076.1455078125,28.26076889038086,798.6710205078125,19.904136657714844,1723556119,14
24,564.8803100585938,16.78984260559082,281.8988342285156,11.64449691772461,1131.308837890625,28.999536514282227,840.97314453125,20.695030212402344,1723556119,14
25,575.4080810546875,16.760669708251953,280.9200744628906,11.747934341430664,1130.0546875,28.82224464416504,830.7218017578125,19.55449104309082,1723556120,15
26,569.5257568359375,16.35629653930664,267.5284423828125,11.244980812072754,1171.675537109375,29.4388427734375,866.6454467773438,21.175703048706055,1723556120,15
27,576.2637329101562,16.395483016967773,268.8118591308594,11.570365905761719,1157.68994140625,29.110530853271484,847.4229736328125,19.837514877319336,1723556120,15
