,0
0,0.00488072
1,0.032268062
2,0.27159297
3,0.11710678
4,0.45912182
5,0.24075231
6,0.002627084
7,0.04949056
8,0.057191692
9,2.8970314e-08
10,0.2830581
11,0.0008019837
12,0.40166342
13,0.14572205
14,0.17539923
15,0.2067895
16,0.081147455
17,0.022182882
18,0.2748262
19,0.37935743
20,0.55013335
21,0.120786235
22,0.028293952
23,0.078204386
24,0.0018389344
25,0.15113175
26,0.024932757
27,0.046934776
28,0.007992239
29,0.01587339
30,0.0014976899
31,0.43601918
32,0.020328185
33,0.17185876
34,0.5581801
35,0.11059796
36,0.13736452
37,0.061067935
38,0.6429664
39,0.06800404
40,0.010232769
41,0.082076296
42,0.0015590603
43,0.19697662
44,0.062045623
45,0.078558385
46,0.00673659
47,0.20905887
48,0.2799601
49,0.24826469
50,0.18218958
51,0.043274526
52,0.0117966365
53,0.26589546
54,0.007285443
55,0.052051365
56,0.10446219
57,0.04182742
58,0.051095705
59,0.06419834
60,0.059148993
61,0.56554544
62,0.28026968
63,0.015835742
64,0.011943071
65,0.017269298
66,0.001544783
67,0.14659452
68,0.0024063287
69,0.005184977
70,0.014773684
71,0.11543593
72,3.80949e-05
73,0.00020910778
74,0.0155207785
75,4.8476515e-05
76,0.020190816
77,0.4926091
78,0.0067870617
79,0.108418815
80,0.008584222
81,0.0007378551
82,0.017037077
83,0.12651785
84,0.39502496
85,0.049547113
86,0.18611765
87,0.5082417
88,0.011776144
89,0.20290753
90,0.65399486
91,0.50335145
92,0.003007212
93,0.17970385
94,0.35766482
95,0.14148514
96,0.34148163
97,0.0014425459
98,0.008714428
99,3.9432473e-07
100,0.2372113
101,0.27357075
102,1.6538347e-06
103,0.27449784
104,0.33212864
105,0.4382796
106,0.14302222
107,0.016213164
108,0.17068703
109,0.058031727
110,0.08512773
111,0.00037078853
112,0.0001278877
113,0.49236995
114,0.2662086
115,0.0012187102
116,0.3138111
117,0.31363308
118,0.12968718
119,0.53279054
120,0.02754692
121,0.012429307
122,0.0074624973
123,0.004627868
124,0.0065155555
125,0.23221295
126,0.011120524
127,0.629767
128,0.21955445
129,0.00071757607
130,0.36420968
131,0.38266373
132,0.15010105
133,0.22043635
134,0.24583079
135,0.14586887
136,0.00571921
137,0.38071465
138,0.06371034
139,0.00022494918
140,5.815089e-07
141,0.040767573
142,0.8446233
143,0.010190634
144,0.28119844
145,0.30331352
146,0.054430813
147,0.041491188
148,0.5273915
149,0.4138098
150,0.5435417
151,0.14415106
152,0.021683553
153,0.24349503
154,0.00010108245
155,0.0030912478
156,0.15443923
157,0.07224405
158,0.28300458
159,0.44728416
160,0.15404965
161,0.37950388
162,0.12094657
163,0.024488783
164,0.13663869
165,0.0066241818
166,0.2545346
167,0.018603297
168,0.13228837
169,0.003965774
170,0.2259638
171,0.08851068
172,0.55314076
173,0.0021133118
174,0.119099885
175,0.1355968
176,0.4869991
177,0.38166967
178,0.015278728
179,0.47289324
180,0.11334317
181,0.123239614
182,0.41114736
183,0.49533707
184,0.12870848
185,0.042440336
186,0.43647143
187,0.57122934
