Unnamed: 0,0,denormalized
0,-0.63231534,40.037183757651
1,-0.91326874,9.444167417788995
2,0.73027766,188.40993850481402
3,-0.37469667,68.08928129682837
4,-0.980971,2.0720681784646553
5,-0.9932628,0.7336140496080027
6,-0.7899502,22.872323507830707
7,-0.84282553,17.114728708602097
8,-0.9583295,4.537501162934636
9,-0.97139114,3.115219154795927
10,-0.99897987,0.11108228481663665
11,-0.9963574,0.39664304884654067
12,-0.99885225,0.12497882689547618
13,-0.9991261,0.0951592997971324
14,-0.94655746,5.819358624255655
15,-0.9839839,1.7439934908816976
16,-0.9317474,7.432026090014515
17,-0.92513806,8.151717137055428
18,-0.98502815,1.6302851061000936
19,-0.99645567,0.38594242833182085
20,-0.7847912,23.434087029102738
21,-0.9537923,5.031556880848067
22,-0.9276573,7.877397087951074
23,-0.99340767,0.7178391549914767
24,-0.9592353,4.4388685989555245
25,-0.59520453,44.07817993963533
26,-0.9765335,2.5552675631602564
27,-0.999687,0.03408289757161086
28,-0.961544,4.187474250911196
29,-0.9568399,4.699703710189298
30,-0.81025314,20.661536326870316
31,-0.86014104,15.229242786869015
32,-0.9310707,7.5057119544930515
33,-0.85193074,16.1232623718079
34,-0.83628374,17.827064235995415
35,-0.9489159,5.562548087502633
36,-0.77572966,24.42079813950152
37,-0.98520136,1.611424268821639
38,-0.9916307,0.9113334221740209
39,-0.9441824,6.077978912844981
40,-0.9914229,0.9339607646280461
41,-0.779738,23.984329988143596
42,-0.98732555,1.3801212150804472
43,-0.9458006,5.901773111309334
44,-0.9913997,0.9364870126787365
45,-0.95377874,5.033033429277703
46,-0.9840533,1.7364365247300644
47,-0.81855553,19.75748906163022
48,-0.986909,1.4254793454905732
49,-0.9924744,0.8194629273305998
50,-0.9905188,1.0324082156034327
51,-0.99463,0.5847396386207724
52,-0.94013244,6.51897906609384
53,-0.83156407,18.340989112607545
54,-0.98643893,1.4766652688176396
55,-0.9967707,0.3516388109435047
56,-0.97908473,2.2774641228860215
57,-0.9984005,0.17416988538251296
58,-0.9957641,0.46124748714284647
59,-0.8302712,18.481769729732367
60,-0.86682004,14.501966462275904
61,-0.96869797,3.408478441980303
62,-0.997473,0.2751653624090273
63,-0.984401,1.6985754709703713
64,-0.98449624,1.6882047871622734
65,-0.831864,18.308329734252215
66,-0.9876837,1.3411222607979103
67,-0.9890205,1.195558105877112
68,-0.99224365,0.8445892953347652
69,-0.7162733,30.89500130980919
70,-0.9940159,0.6516089889625413
71,-0.15696958,91.79758460264567
72,-0.9998343,0.018043400249775663
73,-0.99854785,0.15812494356056533
74,-0.9985685,0.1558763650154515
75,-0.9980833,0.20870979407557294
76,-0.9407131,6.455750997425141
77,-0.13145395,94.5759816090954
78,-0.9997798,0.023977905368849414
79,-0.95132685,5.300019736734899
80,-0.9569421,4.688575151965993
81,-0.8377339,17.669156310426928
82,-0.9434981,6.152492341340121
83,-0.9980064,0.21708343524359872
84,-0.9992549,0.08113426751572184
85,-0.6988333,32.79404294791427
86,-0.99849087,0.16432949588506063
87,-0.54404527,49.64891187281445
88,-0.4480501,60.10182614385666
89,-0.47223532,57.46829748521378
90,-0.3964871,65.71652132651793
91,-0.8818362,12.866856767066732
92,-0.48866144,55.679657242523945
93,-0.696352,33.06423171033573
94,-0.3949706,65.88165301483139
95,-0.44138634,60.82744298481648
96,-0.3112339,74.99974246078976
97,-0.41722268,63.458623975012245
98,-0.91460174,9.299017044876486
99,-0.90125,10.752888042649039
100,-0.86814487,14.357705720681256
101,-0.6320869,40.06205858975012
102,-0.3288295,73.0837575383447
103,-0.7530578,26.88953702443783
104,-0.31418067,74.67886866905128
105,-0.9861641,1.5065915081181287
106,-0.9913155,0.9456555508627048
107,-0.32093468,73.94342450539428
108,-0.45649174,59.18261594581233
109,-0.88984376,11.994913541170813
110,-0.8189089,19.71901060155813
111,-0.8387831,17.554908920134505
112,-0.8608646,15.150454336888096
113,-0.85403764,15.893842026204481
114,-0.34007025,71.8597522462845
115,-0.9041998,10.431684314203947
116,-0.9999992,8.743888947904584e-05
117,-0.7850392,23.407082308560874
118,-0.9463874,5.83787645802722
119,-0.9983103,0.18399176357959754
120,-0.8235817,19.210189399348423
121,-0.33736458,72.15437265849619
122,-0.27429453,79.0220705407995
123,-0.36590734,69.0463514597324
124,-0.99999917,9.070558953682952e-05
125,-0.9833165,1.8166666783399148
126,-0.9532755,5.087831233977234
127,-0.28937638,77.37980786134679
128,-0.6506785,38.03761922512888
129,-0.81865084,19.747110755521977
130,-0.9999738,0.00285324494497104
131,-0.30415618,75.77043540705404
132,-0.8942349,11.516762296976497
133,-0.85886365,15.368337786760021
134,-0.9463308,5.844039632150883
135,-0.9656037,3.745413509041057
136,-0.96522576,3.7865673964668174
137,-0.99178666,0.8943509374332529
138,-0.69638276,33.06088225386852
139,-0.2835781,78.0111825832156
140,-0.99572784,0.4651958386220729
141,-0.41481543,63.72074943277192
142,-0.9992948,0.07678955642853326
143,-0.57168764,46.63893414311795
144,-0.9114309,9.644289819404534
145,-0.99998945,0.0011491164107853896
146,-0.49973115,54.47427649643746
147,-0.6855935,34.23572479884224
148,-0.8142623,20.22497888571061
149,-0.7631692,25.78850665634518
150,-0.6712622,35.79626008715505
151,-0.26840556,79.66332049696645
152,-0.99241227,0.8262282631663483
153,-0.98878133,1.2216013276996758
154,-0.9993296,0.07300018435249772
155,-0.70794237,31.802156295711637
156,-0.7899446,22.872933291842948
157,-0.27256802,79.21007021847178
158,-0.9729765,2.942589300932037
159,-0.38775435,66.66743049309834
160,-0.996805,0.34790388386855714
161,-0.6525824,37.830303549969
162,-0.99608934,0.42583210283222106
163,-0.67813057,35.04836326284818
164,-0.9743918,2.7884772808397122
165,-0.37302363,68.27145862608384
166,-0.6462519,38.519631708800674
167,-0.52813566,51.38130934047575
168,-0.87314177,13.813593268763398
169,-0.6931197,33.41619686439806
170,-0.87225914,13.909702851391877
171,-0.6794514,34.90453808126226
172,-0.7965335,22.1554679564467
173,-0.9995449,0.049556166882092335
174,-0.65847147,37.189042704801835
175,-0.90900874,9.908038827096778
176,-0.73026067,29.371916559947845
177,-0.92447686,8.223715206500104
178,-0.9580269,4.5704512775957875
179,-0.98643357,1.4772489192293579
180,-0.9992735,0.07910891347507236
181,-0.94270736,6.23859602166783
182,-0.6497227,38.141696289217236
183,-0.99999976,2.646048825131671e-05
184,-0.9999977,0.000250773892755085
185,-0.8320467,18.28843553085303
186,-0.82226855,19.353178305717556
187,-0.3858076,66.87941210485185
188,-0.71662945,30.856220135531025
189,-0.6113243,42.32289814911484
190,-0.37800896,67.72860603149127
191,-0.9779328,2.4028977831028926
192,-0.7376664,28.56550660406687
193,-0.66830343,36.11844055891974
194,-0.9999976,0.00026166289296784595
195,-0.57527953,46.24781323316995
196,-0.35600212,70.12493088717457
197,-0.7195041,30.543199490750133
198,-0.66305995,36.689403107576354
199,-0.65616596,37.44008969373919
200,-0.7226013,30.205945375982985
201,-0.66898954,36.04373003952064
202,-0.6939677,33.32385814254525
203,-0.6315784,40.11742915586116
204,-0.3142169,74.67492358427212
205,-0.81769574,19.8511115966088
206,-0.56874585,46.95926566264555
207,-0.6866314,34.122707865574505
208,-0.9906818,1.0146591452472993
209,-0.65740174,37.30552560683911
210,-0.6817525,34.653971297234534
211,-0.52860856,51.3298152584425
212,-0.9723224,3.0138142513611954
213,-0.62664133,40.655026718948285
214,-0.9999991,9.832788969180681e-05
215,-0.48120633,56.4914441867128
216,-0.28494617,77.86221343792646
217,-0.27899957,78.50973872491933
218,-0.9733799,2.8986630740506447
219,-0.54844874,49.1694180148932
220,-0.7444443,27.82746105825768
221,-0.47643372,57.0111337000406
222,-0.35438842,70.30064668370038
223,-0.27145618,79.33113847850107
224,-0.7507188,27.144230739548362
225,-0.99520546,0.5220777979634387
226,-0.7088993,31.69795618592082
227,-0.88019603,13.045454881950374
228,-0.64302146,38.87139432745893
229,-0.99966335,0.03665814612328886
230,-0.9999978,0.00023988489253023477
231,-0.6031421,43.21385792499233
232,-0.5638065,47.497111494937656
233,-0.34004173,71.86285778914682
234,-0.8059421,21.130965481889618
235,-0.28894636,77.42663274008635
236,-0.7076209,31.83716116471403
237,-0.9895029,1.1430295688231051
238,-0.80907834,20.789460301437167
239,-0.77074504,24.963573422192542
240,-0.45790264,59.0289830417296
241,-0.5808494,45.64131007670021
242,-0.6498903,38.12344632485104
243,-0.31287557,74.82098101090283
244,-0.8458912,16.78090789560385
245,-0.99871707,0.13969857739083566
246,-0.63284373,39.9796473693965
247,-0.39691332,65.67011022978667
248,-0.64643204,38.500016263807076
249,-0.27449623,79.0001074273588
250,-0.646466,38.49631835933288
251,-0.45456582,59.39232937882031
252,-0.9134715,9.422088880945982
253,-0.759369,26.202310442648336
254,-0.8169605,19.931171881815246
255,-0.37721947,67.81457359931625
256,-0.52484775,51.7393298675596
257,-0.91283214,9.491708792742934
258,-0.9999962,0.00041410889603112414
259,-0.34677354,71.12983098353831
260,-0.46694797,58.04403703826625
261,-0.956806,4.703395081263358
262,-0.79810864,21.98395095840513
263,-0.48929092,55.61111316394859
264,-0.46296337,58.477920140972294
265,-0.9996743,0.03546580059935685
266,-0.7324264,29.13609021551588
267,-0.8208978,19.502439276212538
268,-0.90432185,10.418394289437279
269,-0.29966617,76.25935260576436
270,-0.6234796,40.99930750555642
271,-0.99999976,2.646048825131671e-05
272,-0.56769603,47.07358056473932
273,-0.44915107,59.98194151815113
274,-0.4956162,54.92235341092833
275,-0.69175714,33.56456602577515
276,-0.8959721,11.327598585180846
277,-0.2985105,76.38519351458942
278,-0.7387688,28.445466265658215
