,0
0,-0.8402382
1,-0.9999881
2,-0.99765104
3,-0.63231534
4,0.7715496
5,-0.91326874
6,0.8119609
7,0.73027766
8,-0.37469667
9,-0.983323
10,0.60781324
11,-0.980971
12,-0.670522
13,0.7749281
14,0.83093584
15,0.8324935
16,-0.5048187
17,0.8261521
18,-0.9932628
19,-0.7899502
20,-0.84282553
21,0.8223655
22,-0.8657573
23,-0.7127756
24,-0.85351336
25,-0.9545887
26,-0.91253006
27,-0.89049774
28,-0.9583295
29,-0.9845197
30,-0.97139114
31,-0.9557562
32,-0.99897987
33,-0.9184921
34,-0.9995246
35,-0.9260741
36,-0.9997049
37,-0.9963574
38,-0.99885225
39,-0.98327637
40,-0.9250358
41,-0.9991261
42,-0.96836686
43,-0.94655746
44,-0.7890508
45,-0.98300576
46,-0.9839839
47,-0.77862865
48,-0.9317474
49,-0.7880947
50,-0.9021598
51,-0.92513806
52,-0.9057979
53,-0.98502815
54,-0.93597096
55,-0.99645567
56,-0.7847912
57,-0.9537923
58,-0.9419101
59,-0.84960306
60,-0.8444646
61,-0.9999339
62,-0.8525267
63,-0.95327383
64,-0.5858249
65,-0.7625918
66,-0.99794817
67,-0.9276573
68,-0.99340767
69,-0.9900622
70,-0.9592353
71,-0.9977787
72,-0.97469527
73,-0.59520453
74,-0.5623171
75,-0.88177854
76,-0.9835315
77,-0.9765335
78,-0.999687
79,-0.961544
80,-0.8070136
81,-0.9568399
82,-0.91601795
83,-0.8569965
84,-0.9052612
85,-0.80631435
86,-0.81025314
87,-0.91568255
88,-0.94762605
89,-0.770621
90,-0.9527702
91,-0.97214556
92,-0.86014104
93,-0.9310707
94,-0.94932437
95,-0.98383844
96,-0.85193074
97,-0.95701915
98,-0.83628374
99,-0.999967
100,-0.72645175
101,-0.9489159
102,-0.77572966
103,-0.98520136
104,-0.9206789
105,-0.99755925
106,-0.98723406
107,-0.866431
108,-0.9080359
109,-0.9980144
110,-0.9916307
111,-0.9441824
112,-0.99921906
113,-0.8414482
114,-0.9849579
115,-0.9999778
116,-0.9978245
117,-0.7071872
118,-0.7143404
119,-0.9997403
120,-0.9936187
121,-0.9920652
122,-0.9914229
123,-0.779738
124,-0.98732555
125,-0.99709046
126,-0.9606339
127,-0.9458006
128,-0.8135098
129,-0.93277895
130,-0.9647833
131,-0.99729383
132,-0.9913997
133,-0.95377874
134,-0.98023385
135,-0.9953914
136,-0.906915
137,-0.8282876
138,-0.8794195
139,-0.99033
140,-0.9840533
141,-0.94311166
142,-0.9805471
143,-0.9779121
144,-0.9866144
145,-0.9008538
146,-0.9937232
147,-0.999995
148,-0.81855553
149,-0.9999888
150,-0.8922412
151,-0.9867767
152,-0.93329614
153,-0.98052806
154,-0.99862206
155,-0.9800416
156,-0.986909
157,-0.70112544
158,-0.8135375
159,-0.99999976
160,-0.9953631
161,-0.76807016
162,-0.9924744
163,-0.9905188
164,-0.9505637
165,-0.99995404
166,-0.99463
167,-0.82970184
168,-0.90895724
169,-0.94013244
170,-0.8681015
171,-0.9999022
172,-0.83156407
173,-0.98643893
174,-0.99766177
175,-0.99898416
176,-0.9967707
177,-0.99996763
178,-0.97908473
179,-0.9999927
180,-0.9821629
181,-0.9563497
182,-0.9984005
183,-0.9957641
184,-0.8302712
185,-0.99997276
186,-0.96992594
187,-0.97224206
188,-0.86682004
189,-0.963442
190,-0.9998005
191,-0.96869797
192,-0.9708931
193,-0.99322534
194,-0.8716728
195,-0.997473
196,-0.984401
197,-0.7973994
198,-0.99534696
199,-0.98449624
200,-0.9663746
201,-0.9890962
202,-0.9986465
203,-0.76711684
204,-0.9881544
205,-0.9960257
206,-0.84968406
207,-0.831864
208,-0.99571824
209,-0.99844545
210,-0.99991614
211,-0.96925193
212,-0.9876837
213,-0.9122174
214,-0.79583275
215,-0.98099864
216,-0.9995176
217,-0.99691117
218,-0.8639912
219,-0.99811155
220,-0.43252382
221,-0.99933296
222,-0.999592
223,-0.9890205
224,-0.99747616
225,-0.5484249
226,-0.43915993
227,-0.9870689
228,-0.99224365
229,-0.5685523
230,-0.7162733
231,-0.9910628
232,-0.99558496
233,-0.9987596
234,-0.9940159
235,-0.15696958
236,-0.96949875
237,-0.7666562
238,-0.9998343
239,-0.99854785
240,-0.99915886
241,-0.9985685
242,-0.9980833
243,-0.9407131
244,-0.99867165
245,-0.13145395
246,-0.99937993
247,-0.9997798
248,-0.95132685
249,-0.9398811
250,-0.9569421
251,-0.51326364
252,-0.99731356
253,-0.9915792
254,-0.8377339
255,-0.99032927
256,-0.99935234
257,-0.9917804
258,-0.8353991
259,-0.99997216
260,-0.5798469
261,-0.9434981
262,-0.6616173
263,-0.9980064
264,-0.9992549
265,-0.9962152
266,-0.9986973
267,-0.6988333
268,-0.99849087
269,-0.54404527
270,-0.9999863
271,-0.945905
272,-0.858373
273,-0.59468275
274,-0.4480501
275,-0.47223532
276,-0.76342946
277,-0.3964871
278,-0.43509296
279,-0.9999357
280,-0.17838693
281,-0.56397
282,-0.73520553
283,-0.69532037
284,-0.99138534
285,-0.71781385
286,-0.8818362
287,-0.48866144
288,-0.17974885
289,-0.696352
290,-0.3949706
291,-0.44138634
292,-0.48547503
293,-0.8505835
294,-0.4425792
295,-0.9960869
296,-0.20610216
297,-0.99981946
298,-0.39044157
299,-0.7169348
300,-0.6941522
301,-0.3112339
302,-0.698168
303,-0.41722268
304,-0.91460174
305,-0.18360361
306,-0.35566044
307,-0.17887168
308,-0.7754939
309,-0.96672463
310,-0.16614641
311,-0.210823
312,-0.98860073
313,-0.90125
314,-0.47540617
315,-0.11580913
316,-0.77921873
317,-0.28557006
318,-0.577858
319,-0.34622413
320,-0.56672066
321,-0.2766705
322,-0.86814487
323,-0.8592859
324,-0.6320869
325,-0.33289453
326,-0.48540923
327,-0.3288295
328,-0.19026801
329,-0.7530578
330,-0.8842708
331,-0.7503302
332,-0.18586874
333,-0.31418067
334,-0.9999782
335,-0.9861641
336,-0.999984
337,-0.9913155
338,-0.6461786
339,-0.9884595
340,-0.32093468
341,-0.7815439
342,-0.7690739
343,-0.41446376
344,-0.99999976
345,-0.99999774
346,-0.48018423
347,-0.74280536
348,-0.7659615
349,-0.45649174
350,-0.7043011
351,-0.8859393
352,-0.88984376
353,-0.9999994
354,-0.8189089
355,-0.7660248
356,-0.8387831
357,-0.8608646
358,-0.85403764
359,-0.922187
360,-0.8048341
361,-0.34007025
362,-0.8209214
363,-0.29393756
364,-0.9041998
365,-0.44528052
366,-0.5041474
367,-0.35262802
368,-0.75264865
369,-0.9909868
370,-0.29104254
371,-0.37101915
372,-0.74589
373,-0.39188
374,-0.9657024
375,-0.5869338
376,-0.90005463
377,-1.0
378,-0.47222808
379,-0.9904487
380,-0.5410914
381,-0.28666672
382,-0.40305382
383,-0.9265004
384,-0.4778899
385,-0.7380902
386,-0.9999992
387,-0.8166718
388,-0.42496726
389,-0.7850392
390,-0.9463874
391,-0.9999997
392,-0.81738454
393,-0.9983103
394,-0.40908062
395,-0.9904888
396,-0.8235817
397,-0.2788986
398,-0.33736458
399,-0.8556235
400,-0.78846693
401,-0.4624061
