,loss,val_loss,_timestamp,_runtime
0,17.930755615234375,16.653635025024414,1721134633,294
1,15.873269081115723,14.530708312988281,1721134633,294
2,13.75574016571045,12.414590835571289,1721134633,294
3,11.741000175476074,10.347332000732422,1721134633,294
4,9.709148406982422,8.336470603942871,1721134633,294
5,7.795473575592041,6.389147758483887,1721134634,295
6,5.932019233703613,4.581308364868164,1721134634,295
7,4.333937644958496,3.0892930030822754,1721134634,295
8,3.208544969558716,2.3034746646881104,1721134634,295
9,2.7820370197296143,2.066570281982422,1721134634,295
10,2.5472865104675293,2.016632080078125,1721134634,295
11,2.477642297744751,2.005458354949951,1721134634,295
12,2.4491052627563477,1.986236572265625,1721134634,295
13,2.439688205718994,1.9669920206069946,1721134634,295
14,2.3871095180511475,1.9524294137954712,1721134635,296
15,2.3525502681732178,1.9261316061019897,1721134635,296
16,2.359501361846924,1.902923822402954,1721134635,296
17,2.3180181980133057,1.8823795318603516,1721134635,296
18,2.3141462802886963,1.851833701133728,1721134635,296
19,2.2698543071746826,1.828737735748291,1721134635,296
20,2.257986307144165,1.8119328022003174,1721134635,296
21,2.1879022121429443,1.7857695817947388,1721134635,296
22,2.1595802307128906,1.7616478204727173,1721134635,296
23,2.1382384300231934,1.7453185319900513,1721134636,297
24,2.1207594871520996,1.7348793745040894,1721134636,297
25,2.0995676517486572,1.7149537801742554,1721134636,297
26,2.064664363861084,1.7006254196166992,1721134636,297
27,2.0777018070220947,1.695742130279541,1721134636,297
28,2.0528571605682373,1.6737620830535889,1721134636,297
29,1.997428059577942,1.6619700193405151,1721134636,297
30,2.0034966468811035,1.6594070196151733,1721134636,297
31,1.9904165267944336,1.6570351123809814,1721134636,297
32,1.9561213254928589,1.639208436012268,1721134637,298
33,1.9485015869140625,1.6176708936691284,1721134637,298
34,1.9696907997131348,1.6096888780593872,1721134637,298
35,1.9440122842788696,1.601890206336975,1721134637,298
36,1.8861209154129028,1.5848658084869385,1721134637,298
37,1.9395103454589844,1.5865381956100464,1721134637,298
38,1.866877555847168,1.5679975748062134,1721134637,298
39,1.8797324895858765,1.5635446310043335,1721134637,298
40,1.8586368560791016,1.5597800016403198,1721134637,298
41,1.8619402647018433,1.5504422187805176,1721134638,299
42,1.8592495918273926,1.5283162593841553,1721134638,299
43,1.8293744325637817,1.520636796951294,1721134638,299
44,1.829075813293457,1.519530177116394,1721134638,299
45,1.844538688659668,1.5095278024673462,1721134638,299
46,1.8069055080413818,1.5091450214385986,1721134638,299
47,1.7689056396484375,1.496038556098938,1721134638,299
48,1.8088135719299316,1.4971487522125244,1721134638,299
49,1.7874062061309814,1.4836777448654175,1721134638,299
50,1.7515777349472046,1.4759347438812256,1721134639,300
51,1.7647249698638916,1.4673757553100586,1721134639,300
52,1.7361247539520264,1.474064826965332,1721134639,300
53,1.7274616956710815,1.4668649435043335,1721134639,300
54,1.7139919996261597,1.451662540435791,1721134639,300
55,1.7134356498718262,1.4508229494094849,1721134639,300
56,1.7317063808441162,1.443226933479309,1721134639,300
57,1.7075872421264648,1.4326823949813843,1721134639,300
58,1.7165371179580688,1.4306461811065674,1721134639,300
59,1.708674430847168,1.4203821420669556,1721134640,301
60,1.6986136436462402,1.427272915840149,1721134640,301
61,1.6620901823043823,1.4158105850219727,1721134640,301
62,1.670226812362671,1.4082759618759155,1721134640,301
63,1.6474953889846802,1.4067645072937012,1721134640,301
64,1.6606353521347046,1.3999156951904297,1721134640,301
65,1.6522053480148315,1.4078781604766846,1721134640,301
66,1.6354448795318604,1.4021369218826294,1721134640,301
67,1.6277159452438354,1.3993128538131714,1721134640,301
68,1.6314088106155396,1.392608642578125,1721134640,301
69,1.6271718740463257,1.3887914419174194,1721134641,302
70,1.606731653213501,1.3823988437652588,1721134641,302
71,1.6336709260940552,1.3865492343902588,1721134641,302
72,1.6132891178131104,1.3799958229064941,1721134641,302
73,1.6010688543319702,1.375773310661316,1721134641,302
74,1.6051398515701294,1.3714998960494995,1721134641,302
75,1.6039435863494873,1.37258780002594,1721134641,302
76,1.5777134895324707,1.3682899475097656,1721134641,302
77,1.594198226928711,1.3674235343933105,1721134641,302
78,1.5717275142669678,1.363294005393982,1721134642,303
79,1.5696263313293457,1.3562954664230347,1721134642,303
80,1.5559581518173218,1.3589591979980469,1721134642,303
81,1.5563147068023682,1.3649581670761108,1721134642,303
82,1.539919376373291,1.353308916091919,1721134642,303
83,1.5477211475372314,1.348345160484314,1721134642,303
84,1.5340830087661743,1.3521536588668823,1721134642,303
85,1.5232057571411133,1.3495118618011475,1721134642,303
86,1.5182658433914185,1.3415278196334839,1721134642,303
87,1.5079247951507568,1.332740306854248,1721134643,304
88,1.5343056917190552,1.3316981792449951,1721134643,304
89,1.521803855895996,1.322806715965271,1721134643,304
90,1.4873250722885132,1.3116087913513184,1721134643,304
91,1.4919607639312744,1.3134690523147583,1721134643,304
92,1.489911675453186,1.3140934705734253,1721134643,304
93,1.485000729560852,1.3151463270187378,1721134643,304
94,1.4706913232803345,1.3033791780471802,1721134643,304
95,1.484089970588684,1.2964619398117065,1721134643,304
96,1.469988465309143,1.2938755750656128,1721134643,304
97,1.4501738548278809,1.287471055984497,1721134644,305
98,1.4695940017700195,1.2826944589614868,1721134644,305
99,1.4380416870117188,1.2833398580551147,1721134644,305
100,1.4247124195098877,1.2783112525939941,1721134644,305
101,1.4463070631027222,1.2732839584350586,1721134644,305
102,1.4078749418258667,1.2678813934326172,1721134644,305
103,1.4026780128479004,1.265027642250061,1721134644,305
104,1.4009418487548828,1.2625494003295898,1721134644,305
105,1.4077250957489014,1.267281174659729,1721134644,305
106,1.4164535999298096,1.2626901865005493,1721134645,306
107,1.4061042070388794,1.2609692811965942,1721134645,306
108,1.3832473754882812,1.2605695724487305,1721134645,306
109,1.3890836238861084,1.259386420249939,1721134645,306
110,1.3817120790481567,1.2577568292617798,1721134645,306
111,1.3908519744873047,1.2533892393112183,1721134645,306
112,1.373220443725586,1.254369854927063,1721134645,306
113,1.3746485710144043,1.255244493484497,1721134645,306
114,1.3760340213775635,1.2550394535064697,1721134645,306
115,1.357526421546936,1.2534847259521484,1721134646,307
116,1.350784420967102,1.2548160552978516,1721134646,307
117,1.353647232055664,1.2552361488342285,1721134646,307
118,1.3592079877853394,1.2521133422851562,1721134646,307
119,1.3568129539489746,1.2483690977096558,1721134646,307
120,1.35294771194458,1.2519545555114746,1721134646,307
121,1.3502602577209473,1.251991629600525,1721134646,307
122,1.3556480407714844,1.2496223449707031,1721134646,307
123,1.3571668863296509,1.245988368988037,1721134646,307
124,1.3448059558868408,1.2470818758010864,1721134646,307
125,1.340934157371521,1.246089220046997,1721134647,308
126,1.33968186378479,1.2437658309936523,1721134647,308
127,1.3498167991638184,1.241140365600586,1721134647,308
128,1.3431237936019897,1.243025541305542,1721134647,308
129,1.34548819065094,1.2428781986236572,1721134647,308
130,1.3214558362960815,1.2414159774780273,1721134647,308
131,1.3409420251846313,1.241046667098999,1721134647,308
132,1.3296964168548584,1.2388185262680054,1721134647,308
133,1.319931149482727,1.2393755912780762,1721134647,308
134,1.3216396570205688,1.2413980960845947,1721134648,309
135,1.3100892305374146,1.2382502555847168,1721134648,309
136,1.3174999952316284,1.238105058670044,1721134648,309
137,1.3152484893798828,1.2381120920181274,1721134648,309
138,1.3109174966812134,1.2371524572372437,1721134648,309
139,1.3183668851852417,1.2344646453857422,1721134648,309
140,1.316442608833313,1.230870008468628,1721134648,309
141,1.3115012645721436,1.234643578529358,1721134648,309
142,1.3111084699630737,1.2326608896255493,1721134648,309
143,1.3090928792953491,1.2304614782333374,1721134649,310
144,1.3110560178756714,1.2290771007537842,1721134649,310
145,1.3079661130905151,1.229363203048706,1721134649,310
146,1.3048827648162842,1.2290658950805664,1721134649,310
147,1.2886624336242676,1.2251558303833008,1721134649,310
148,1.2718900442123413,1.2250641584396362,1721134649,310
149,1.2937352657318115,1.2268142700195312,1721134649,310
150,1.2841662168502808,1.226313591003418,1721134649,310
151,1.2788856029510498,1.227890968322754,1721134649,310
152,1.2874295711517334,1.2236732244491577,1721134650,311
153,1.2846932411193848,1.2200186252593994,1721134650,311
154,1.2866699695587158,1.2210582494735718,1721134650,311
155,1.2822461128234863,1.2178627252578735,1721134650,311
156,1.2823519706726074,1.215848684310913,1721134650,311
157,1.2780741453170776,1.2158231735229492,1721134650,311
158,1.2729768753051758,1.21428382396698,1721134650,311
159,1.275389313697815,1.2097338438034058,1721134650,311
160,1.2713409662246704,1.211814284324646,1721134650,311
161,1.2692503929138184,1.2131843566894531,1721134651,312
162,1.2665265798568726,1.2121435403823853,1721134651,312
163,1.2692036628723145,1.212354302406311,1721134651,312
164,1.2717984914779663,1.2134082317352295,1721134651,312
165,1.2608985900878906,1.209022045135498,1721134651,312
166,1.27529776096344,1.2085177898406982,1721134651,312
167,1.2602441310882568,1.206191897392273,1721134651,312
168,1.2701143026351929,1.2059723138809204,1721134651,312
169,1.2608240842819214,1.2018353939056396,1721134651,312
170,1.2584669589996338,1.2020665407180786,1721134652,313
