,loss,val_loss
0,5.002827696896956,4.8656813573029085
1,4.715150651518879,4.657465872406671
2,4.569692109015866,4.566327658461601
3,4.510533715824701,4.531977258640686
4,4.478157837896899,4.512787681514934
5,4.4559379036845925,4.497391084204574
6,4.434467507246008,4.483144854806526
7,4.413844652403999,4.470181728390747
8,4.394895243781861,4.457791335357592
9,4.374970502359666,4.445619140929806
10,4.356990855786067,4.434161986334849
11,4.3409452545184495,4.423138677352277
12,4.321529748473715,4.411940996063824
13,4.304170315459826,4.400776282349741
14,4.286573407435612,4.390086354124056
15,4.272599676757591,4.379714391999325
16,4.255695222328549,4.369121523804006
17,4.239305322977979,4.359196906516973
18,4.22587742936853,4.349612961092526
19,4.2068610155254,4.339012679407152
20,4.190211253927002,4.329456172324266
21,4.179173121912855,4.319256740967241
22,4.162025919691057,4.309937892756797
23,4.14910752810098,4.300743871970558
24,4.1313879263967666,4.29140840604288
25,4.113462701985737,4.282416613858202
26,4.099235077464432,4.2735483952353714
27,4.087930767095129,4.264192082402781
28,4.069568960297804,4.256368073655098
29,4.053111021207601,4.247663032633341
30,4.041938868068472,4.239783181982525
31,4.026845247139903,4.231153910731576
32,4.0131855309821605,4.223606450217111
33,3.9983709784590618,4.215150814656773
34,3.983612211263797,4.207166340391515
35,3.971228396787883,4.199343217198554
36,3.955591927071322,4.191827259109903
37,3.943045685011944,4.184416079347994
38,3.9303858079514717,4.176044609587072
39,3.9134587052010636,4.16935615909013
40,3.9024997068613616,4.162230066756648
41,3.887347503752193,4.154622941559799
42,3.8752291104377057,4.147382175085331
43,3.8596792342335826,4.14032743629474
44,3.848380944962001,4.134071184994234
45,3.8352891584616375,4.127403856189718
46,3.821520156871901,4.121489336069213
47,3.808962705024906,4.11562986235353
48,3.797057826483643,4.1078330743110785
49,3.784414287700532,4.102786919683868
50,3.77292724887133,4.096981276034154
51,3.755305389761744,4.08981437775471
52,3.7481025680786835,4.084648416348289
53,3.734156117019168,4.078938212290803
54,3.720559418869134,4.072939275829325
55,3.71173749055207,4.067372843947884
56,3.698554631619247,4.060889140168345
57,3.688126828213587,4.055688487992737
58,3.674209599634968,4.0509761707546055
59,3.6648894052161904,4.045478866406272
60,3.651906786995731,4.04003913754701
61,3.6408389714714833,4.0352882807826305
62,3.628308743229426,4.029201080954969
63,3.6189271237970733,4.025135059910883
64,3.607989817000576,4.02134213666939
65,3.5946724625598145,4.014553105860011
66,3.585717168462085,4.00848271252168
67,3.5758812803591233,4.0045153638641136
68,3.565662608809302,3.998343744809056
