,loss,rmse,mse,mae,val_loss,val_rmse,val_mse,val_mae,_timestamp,_runtime
0,37.83222579956055,0.5913031697273254,0.3496394157409668,0.47422346472740173,37.39957809448242,0.44369110465049744,0.19686178863048553,0.35430943965911865,1724399947,697
1,37.22354507446289,0.4915023148059845,0.24157452583312988,0.3911077082157135,36.78193664550781,0.3402290344238281,0.11575578898191452,0.2704108655452728,1724399947,697
2,36.66703414916992,0.4653027057647705,0.21650661528110504,0.37098512053489685,36.21846008300781,0.3088836371898651,0.0954091027379036,0.24526585638523102,1724399947,697
3,36.092864990234375,0.42316797375679016,0.17907112836837769,0.3350365459918976,35.674171447753906,0.29923155903816223,0.08953952044248581,0.23878879845142365,1724399948,698
4,35.541954040527344,0.405129998922348,0.1641303151845932,0.3209927976131439,35.10348892211914,0.2625117599964142,0.06891241669654846,0.20335647463798523,1724399948,698
5,34.989601135253906,0.38321492075920105,0.14685367047786713,0.302695631980896,34.56273651123047,0.24918138980865479,0.062091365456581116,0.19457191228866577,1724399948,698
6,34.45047378540039,0.3717566132545471,0.1382029801607132,0.2939094603061676,34.02903366088867,0.24043907225131989,0.0578109510242939,0.18864098191261292,1724399949,699
7,33.905670166015625,0.3491777181625366,0.12192507833242416,0.2749643325805664,33.49652099609375,0.22958704829216003,0.052710212767124176,0.1790221482515335,1724399949,699
8,33.380584716796875,0.3420908451080322,0.11702614277601242,0.2706882953643799,32.97140121459961,0.22193507850170135,0.04925517737865448,0.17150838673114777,1724399950,700
9,32.855743408203125,0.33184200525283813,0.11011911928653717,0.2612273693084717,32.456119537353516,0.21719197928905487,0.04717235639691353,0.16815181076526642,1724399950,700
10,32.33420181274414,0.31635838747024536,0.100082628428936,0.2492268681526184,31.9476318359375,0.2137167751789093,0.04567486047744751,0.16562306880950928,1724399950,700
11,31.826318740844727,0.31007400155067444,0.0961458832025528,0.24486008286476135,31.444568634033203,0.2101140171289444,0.044147901237010956,0.1623932272195816,1724399951,701
12,31.32096290588379,0.29984843730926514,0.08990907669067383,0.23683367669582367,30.943119049072266,0.203769713640213,0.04152209684252739,0.15449269115924835,1724399951,701
13,30.822195053100586,0.29099100828170776,0.08467576652765274,0.22912465035915375,30.457590103149414,0.20281384885311127,0.04113345965743065,0.15625302493572235,1724399951,701
14,30.33770751953125,0.2918420732021332,0.08517178893089294,0.22934944927692413,29.97317123413086,0.1991397887468338,0.03965665400028229,0.15268708765506744,1724399952,702
15,29.8445987701416,0.27460405230522156,0.07540739327669144,0.21454939246177673,29.494958877563477,0.19518207013607025,0.03809604048728943,0.1490139216184616,1724399952,702
16,29.36765480041504,0.26757001876831055,0.07159371674060822,0.20965470373630524,29.027353286743164,0.19452983140945435,0.03784185275435448,0.14968782663345337,1724399953,703
17,28.90061378479004,0.2676986753940582,0.07166258245706558,0.20832158625125885,28.558734893798828,0.18998543918132782,0.03609446808695793,0.14294956624507904,1724399953,703
18,28.433456420898438,0.25690338015556335,0.0659993439912796,0.2005579173564911,28.106727600097656,0.19039595127105713,0.03625061735510826,0.14664529263973236,1724399953,703
19,27.97785186767578,0.2556267976760864,0.06534506380558014,0.1981336772441864,27.647987365722656,0.1862487494945526,0.034688595682382584,0.13725627958774567,1724399954,704
20,27.524904251098633,0.2482549101114273,0.061630502343177795,0.19203025102615356,27.2104549407959,0.18563726544380188,0.03446119278669357,0.14280661940574646,1724399954,704
21,27.082380294799805,0.24450533092021942,0.059782858937978745,0.19002336263656616,26.768680572509766,0.1817501187324524,0.0330331064760685,0.1377725601196289,1724399954,704
22,26.644577026367188,0.23978427052497864,0.05749649927020073,0.18652179837226868,26.33620834350586,0.1799352467060089,0.032376691699028015,0.13594035804271698,1724399955,705
23,26.210683822631836,0.2342756688594818,0.05488508567214012,0.18082420527935028,25.908296585083008,0.17875763773918152,0.031954292207956314,0.132577046751976,1724399955,705
24,25.78840446472168,0.2348947823047638,0.05517555773258209,0.18066801130771637,25.49419403076172,0.17954635620117188,0.032236892729997635,0.13698343932628632,1724399956,706
25,25.365156173706055,0.22515588998794556,0.05069517344236374,0.17350174486637115,25.075572967529297,0.17630410194396973,0.031083138659596443,0.13079997897148132,1724399956,706
26,24.95116424560547,0.22193503379821777,0.04925515875220299,0.16959361732006073,24.66826820373535,0.17491832375526428,0.0305964183062315,0.13007815182209015,1724399956,706
27,24.54657745361328,0.2206498384475708,0.048686351627111435,0.1692320853471756,24.26885986328125,0.1740502417087555,0.030293487012386322,0.1313532292842865,1724399957,707
28,24.144824981689453,0.2160595804452896,0.04668173938989639,0.16582316160202026,23.87127113342285,0.17286799848079681,0.02988334372639656,0.12861040234565735,1724399957,707
29,23.749101638793945,0.21373917162418365,0.04568443074822426,0.16261570155620575,23.480905532836914,0.17204007506370544,0.02959778718650341,0.12728376686573029,1724399957,707
30,23.359481811523438,0.21096208691596985,0.044505003839731216,0.1597413867712021,23.097322463989258,0.17121711373329163,0.029315302148461342,0.1270449012517929,1724399958,708
31,22.975627899169922,0.2068236917257309,0.042776040732860565,0.15698246657848358,22.717954635620117,0.17068184912204742,0.029132291674613953,0.12538230419158936,1724399958,708
32,22.598342895507812,0.20593152940273285,0.042407792061567307,0.15514877438545227,22.347103118896484,0.17016370594501495,0.02895568683743477,0.12662412226200104,1724399958,708
33,22.223657608032227,0.19972623884677887,0.03989057242870331,0.15031816065311432,21.977954864501953,0.17001311480998993,0.02890445850789547,0.12400084733963013,1724399959,709
34,21.859912872314453,0.20145848393440247,0.04058551788330078,0.15091365575790405,21.61661720275879,0.1692681610584259,0.028651710599660873,0.12371654063463211,1724399959,709
35,21.49810028076172,0.19753915071487427,0.03902171552181244,0.1479513794183731,21.259740829467773,0.16822804510593414,0.028300674632191658,0.12241538614034653,1724399959,709
36,21.142566680908203,0.19509771466255188,0.03806311637163162,0.14584201574325562,20.909196853637695,0.16758181154727936,0.028083663433790207,0.12209679931402206,1724399960,710
37,20.793519973754883,0.19416074454784393,0.03769839555025101,0.14491261541843414,20.565732955932617,0.16715902090072632,0.02794213779270649,0.12358790636062622,1724399960,710
38,20.450363159179688,0.1928858458995819,0.03720494732260704,0.14459644258022308,20.22383689880371,0.16730833053588867,0.02799207717180252,0.121401347219944,1724399961,711
39,20.110469818115234,0.19063222408294678,0.03634064272046089,0.14235888421535492,19.88870620727539,0.1670466661453247,0.027904586866497993,0.1208367869257927,1724399961,711
40,19.775161743164062,0.18977724015712738,0.03601539880037308,0.13955985009670258,19.55940055847168,0.16615644097328186,0.027607962489128113,0.12098679691553116,1724399961,711
41,19.446439743041992,0.1873447299003601,0.03509804978966713,0.13827654719352722,19.236339569091797,0.16526848077774048,0.02731367200613022,0.12233125418424606,1724399962,712
42,19.12390899658203,0.18660810589790344,0.03482258692383766,0.1381252408027649,18.914081573486328,0.16532135009765625,0.027331149205565453,0.11942831426858902,1724399962,712
43,18.80462074279785,0.18614491820335388,0.03464993089437485,0.13621553778648376,18.600326538085938,0.16481220722198486,0.027163065969944,0.12013538926839828,1724399963,713
44,18.490549087524414,0.1832122951745987,0.03356674686074257,0.1346682906150818,18.289875030517578,0.16473014652729034,0.027136022225022316,0.1192869320511818,1724399963,713
45,18.180971145629883,0.1824594885110855,0.033291466534137726,0.1327504813671112,17.98470687866211,0.16430996358394623,0.02699776366353035,0.11890476942062378,1724399963,713
46,17.877960205078125,0.18159355223178864,0.032976217567920685,0.13263647258281708,17.683696746826172,0.1641068458557129,0.026931054890155792,0.11795032769441605,1724399964,714
47,17.580015182495117,0.18296289443969727,0.033475421369075775,0.13287436962127686,17.38796043395996,0.16394351422786713,0.026877474039793015,0.11762892454862595,1724399964,714
48,17.283796310424805,0.17907416820526123,0.03206755593419075,0.13023675978183746,17.09847068786621,0.16303324699401855,0.0265798382461071,0.11896064132452011,1724399964,714
49,16.9915828704834,0.17640039324760437,0.031117098405957222,0.12699119746685028,16.809728622436523,0.1635608673095703,0.026752157136797905,0.11643524467945099,1724399965,715
50,16.70753288269043,0.17701509594917297,0.031334344297647476,0.127369225025177,16.529617309570312,0.16226297616958618,0.026329273357987404,0.11807844787836075,1724399965,715
51,16.426443099975586,0.17590512335300446,0.030942611396312714,0.12623102962970734,16.250473022460938,0.16284644603729248,0.026518965139985085,0.11620280146598816,1724399966,716
52,16.151710510253906,0.17630405724048615,0.0310831218957901,0.12704011797904968,15.978750228881836,0.16204391419887543,0.026258232071995735,0.11744363605976105,1724399966,716
53,15.87943172454834,0.17475900053977966,0.0305407103151083,0.12599313259124756,15.709016799926758,0.16279639303684235,0.026502665132284164,0.11632926017045975,1724399967,717
54,15.609877586364746,0.1738353967666626,0.03021874651312828,0.12333137542009354,15.446325302124023,0.16181688010692596,0.026184704154729843,0.11799418926239014,1724399967,717
55,15.346639633178711,0.17098619043827057,0.02923627942800522,0.12275686860084534,15.183963775634766,0.16241684556007385,0.026379231363534927,0.11573387682437897,1724399967,717
56,15.090371131896973,0.17463982105255127,0.030499065294861794,0.12492959946393967,14.92790412902832,0.1624540388584137,0.026391316205263138,0.11568795889616013,1724399968,718
57,14.83590316772461,0.17216216027736664,0.02963980846107006,0.12485863268375397,14.676944732666016,0.16200855374336243,0.026246771216392517,0.11663048714399338,1724399968,718
58,14.582881927490234,0.1733607053756714,0.03005393221974373,0.12206277996301651,14.42673397064209,0.1637289822101593,0.026807181537151337,0.11422982811927795,1724399969,719
59,14.336133003234863,0.1715759038925171,0.029438290745019913,0.12158159911632538,14.186097145080566,0.1610078364610672,0.02592352218925953,0.11748682707548141,1724399969,719
60,14.093811988830566,0.1706693172454834,0.02912801504135132,0.12149868905544281,13.942646026611328,0.1633767932653427,0.02669197879731655,0.1138686016201973,1724399969,719
61,13.854982376098633,0.17182952165603638,0.029525384306907654,0.12100645899772644,13.708674430847168,0.16087687015533447,0.025881366804242134,0.11597977578639984,1724399970,720
62,13.619138717651367,0.16921532154083252,0.028633825480937958,0.11969725042581558,13.47526741027832,0.1617029309272766,0.026147836819291115,0.11481306701898575,1724399970,720
63,13.38818359375,0.16937677562236786,0.028688492253422737,0.119488924741745,13.247044563293457,0.16166172921657562,0.026134517043828964,0.11510489881038666,1724399971,721
64,13.159189224243164,0.1676127016544342,0.028094016015529633,0.11753271520137787,13.022146224975586,0.1616104394197464,0.02611793391406536,0.1150149255990982,1724399971,721
65,12.936976432800293,0.16918565332889557,0.028623783960938454,0.1186361163854599,12.800405502319336,0.16194847226142883,0.026227308437228203,0.11440552771091461,1724399971,721
66,12.716772079467773,0.16735704243183136,0.02800838090479374,0.11813317239284515,12.583429336547852,0.16104169189929962,0.025934424251317978,0.11495649069547653,1724399972,722
