Unnamed: 0,0,denormalized
257,0.63590384,1.5575399767050442
258,0.34387028,0.5116966923030875
259,0.7061235,1.809013676659216
260,0.6245789,1.5169826091023095
261,0.7089307,1.8190669433727171
262,0.48951963,1.0333024782100573
263,0.65491515,1.6256241068001733
264,0.6946327,1.7678623240119178
265,0.63025254,1.537301295393414
266,0.69232804,1.7596087753997995
267,0.64167976,1.5782249525798822
268,0.663221,1.6553693780071885
269,0.6270191,1.5257215594565015
270,0.68514705,1.7338919017402867
271,0.61936015,1.4982929946604875
272,0.62289643,1.5109572743746584
273,0.62467784,1.517336937332801
274,0.66261876,1.6532126099302644
275,0.59278035,1.403104259055076
276,0.47689876,0.9881040697366954
277,0.59455884,1.4094734647822396
278,0.6364409,1.5594633193315586
279,0.41261443,0.7578862316814412
280,0.6843502,1.731038187868581
281,0.5795507,1.355725661172393
282,0.7245627,1.8750489415436506
283,0.7145532,1.8392024848719544
284,0.68196297,1.7224889359818354
285,0.20172921,0.002654911292684581
286,0.6880658,1.7443446561646354
287,0.67486894,1.6970834872558545
288,0.6472809,1.5982839987182613
289,0.4962676,1.057468601815323
290,0.6450373,1.5902491208333895
291,0.6483353,1.6020600618497491
292,0.59133834,1.397940070136034
293,0.36323118,0.5810327893084386
294,0.5642779,1.3010300456615793
295,0.57663566,1.3452861931613773
296,0.6746591,1.6963319991227817
297,0.6172201,1.4906289545385771
298,0.5176735,1.1341283417492534
299,0.64164037,1.5780838873989733
300,0.64718693,1.5979474692678952
301,0.5918711,1.3998480134155598
302,0.50622886,1.0931422993012623
303,0.520226,1.143269465746907
304,0.7242365,1.8738807399185644
305,0.6753957,1.6989699430744656
306,0.69949454,1.7852737568412014
307,0.5984918,1.423558352162381
308,0.65902805,1.640353403133159
309,0.7274515,1.8853944377255978
310,0.6449561,1.589958323862338
311,0.6348356,1.5537143491637115
312,0.23052329,0.10577352272396201
313,0.69727874,1.7773384375252377
314,0.7001717,1.7876988316800855
315,0.6571752,1.6337178961403866
316,0.69435066,1.7668522700991662
317,0.66821134,1.6732410006244054
318,0.61625206,1.4871621675945264
319,0.5642779,1.3010300456615793
320,0.5989824,1.4253153102165435
321,0.5642779,1.3010300456615793
322,0.30893248,0.38657592364287385
323,0.5642779,1.3010300456615793
324,0.5684193,1.3158614074339123
325,0.57240903,1.3301496020067454
326,0.38992527,0.6766308252318485
327,0.5642779,1.3010300456615793
328,0.628886,1.5324073829202494
329,0.59480965,1.4103716764609278
330,0.5642779,1.3010300456615793
331,0.60058445,1.4310526413430615
332,0.5769751,1.346501810450217
333,0.53665257,1.2020970125543986
334,0.56232476,1.294035375759611
335,0.5043121,1.086277915037308
