,loss,rmse,mse,mae,val_loss,val_rmse,val_mse,val_mae,_timestamp,_runtime
0,0.8023403286933899,0.682558536529541,0.4658861458301544,0.4782697856426239,0.4202648103237152,0.29318031668663025,0.0859547033905983,0.2316560298204422,1728922502,4
1,0.3834644556045532,0.2252618670463562,0.05074290558695793,0.17311514914035797,0.3567146956920624,0.16212935745716095,0.0262859296053648,0.1070212572813034,1728922503,5
2,0.3478476107120514,0.14157164096832275,0.020042531192302704,0.103205606341362,0.34722352027893066,0.15058168768882751,0.022674845531582832,0.09909816086292267,1728922503,5
3,0.33153387904167175,0.10066577792167664,0.010133598931133747,0.07310161739587784,0.33676332235336304,0.13812458515167236,0.01907839998602867,0.08542217314243317,1728922504,6
4,0.32119715213775635,0.08308753371238708,0.006903538014739752,0.06105239316821098,0.32932138442993164,0.13769833743572235,0.01896083354949951,0.08241057395935059,1728922505,7
5,0.31253743171691895,0.0753878727555275,0.005683331284672022,0.05441634729504585,0.3216184973716736,0.13713091611862183,0.01880488730967045,0.08242223411798477,1728922505,7
6,0.3038562834262848,0.06785838305950165,0.004604760557413101,0.049295928329229355,0.3134565055370331,0.13518166542053223,0.018274081870913506,0.08024206757545471,1728922506,8
7,0.2957153916358948,0.06398334354162216,0.004093868192285299,0.04627692699432373,0.30586370825767517,0.13529843091964722,0.018305664882063866,0.0822455957531929,1728922506,8
8,0.28796857595443726,0.06275371462106705,0.003938029054552317,0.04492859169840813,0.298418790102005,0.13565921783447266,0.018403423950076103,0.08101329952478409,1728922507,9
9,0.2801608145236969,0.06017032638192177,0.0036204680800437927,0.04361235350370407,0.2901211380958557,0.13238508999347687,0.0175258107483387,0.08065255731344223,1728922507,9
10,0.2726896405220032,0.05914133042097092,0.0034976969473063946,0.04209910333156586,0.2839139401912689,0.13629265129566193,0.01857568509876728,0.08289848268032074,1728922508,10
11,0.2653334438800812,0.05749877542257309,0.0033061092253774405,0.04159533977508545,0.2762889266014099,0.13422814011573792,0.018017195165157318,0.08034101873636246,1728922508,10
12,0.25875821709632874,0.06103557348251343,0.0037253412883728743,0.04213569685816765,0.26962921023368835,0.13509869575500488,0.018251655623316765,0.08160282671451569,1728922509,11
13,0.2520436942577362,0.06160996854305267,0.0037957881577312946,0.0414140522480011,0.26319947838783264,0.13602225482463837,0.01850205287337303,0.0817493349313736,1728922509,11
14,0.24504096806049347,0.05788435786962509,0.003350598970428109,0.040647655725479126,0.2560442388057709,0.1332629770040512,0.017759019508957863,0.07911180704832077,1728922510,12
15,0.2385738343000412,0.056764695793390274,0.0032222308218479156,0.0408766008913517,0.2502348721027374,0.1349344700574875,0.018207311630249023,0.08029105514287949,1728922511,13
16,0.2327868789434433,0.06003905087709427,0.0036046875175088644,0.04081429913640022,0.244157075881958,0.13484300673007965,0.01818263530731201,0.08005520701408386,1728922511,13
17,0.22647100687026978,0.05706536024808884,0.0032564555294811726,0.038017638027668,0.23835723102092743,0.13514138758182526,0.01826319471001625,0.08132845163345337,1728922512,14
18,0.2209128737449646,0.05900587886571884,0.003481693798676133,0.038932040333747864,0.2327047884464264,0.1352100819349289,0.018281767144799232,0.08049575239419937,1728922512,14
19,0.21524348855018616,0.05817708373069763,0.003384572919458151,0.03939191624522209,0.22755186259746552,0.136330708861351,0.018586063757538795,0.08149192482233047,1728922513,15
20,0.2099207490682602,0.058682698756456375,0.003443659283220768,0.03771894425153732,0.22129134833812714,0.1326797902584076,0.017603926360607147,0.07972051203250885,1728922513,15
21,0.2049500048160553,0.06029181554913521,0.0036351028829813004,0.03708064928650856,0.2166956663131714,0.13438141345977783,0.01805836334824562,0.08161886781454086,1728922514,16
22,0.2006252408027649,0.06536465138196945,0.0042725373059511185,0.039487771689891815,0.21182264387607574,0.13436077535152435,0.01805281825363636,0.08248971402645111,1728922514,16
23,0.19537419080734253,0.061651259660720825,0.0038008778356015682,0.04122723639011383,0.20682665705680847,0.13321690261363983,0.01774674467742443,0.07977017760276794,1728922515,17
24,0.19068193435668945,0.06124413385987282,0.0037508439272642136,0.04010928049683571,0.20234039425849915,0.1336338222026825,0.017857998609542847,0.08091064542531967,1728922515,17
25,0.18566177785396576,0.05731399729847908,0.003284894395619631,0.03872900828719139,0.1978202760219574,0.133511483669281,0.01782531477510929,0.08109215646982193,1728922516,18
26,0.18079127371311188,0.053194645792245865,0.0028296704404056072,0.03685034066438675,0.1935185343027115,0.133584126830101,0.01784471981227398,0.07965464144945145,1728922517,19
27,0.1760566085577011,0.04848937690258026,0.002351219765841961,0.03466574102640152,0.19225388765335083,0.1441168338060379,0.020769663155078888,0.08354514837265015,1728922517,19
28,0.17223577201366425,0.05131308361887932,0.002633032388985157,0.0345660038292408,0.18698392808437347,0.139663428068161,0.019505871459841728,0.0805714875459671,1728922518,20
29,0.1677873730659485,0.0463130809366703,0.0021449013147503138,0.03253882750868797,0.1812542825937271,0.13304747641086578,0.017701631411910057,0.08070133626461029,1728922518,20
30,0.16483156383037567,0.055378880351781845,0.0030668205581605434,0.034163814038038254,0.1780136227607727,0.13512976467609406,0.018260054290294647,0.08089685440063477,1728922519,21
31,0.16066180169582367,0.051103852689266205,0.0026116035878658295,0.035301048308610916,0.17607136070728302,0.14123915135860443,0.019948499277234077,0.08441218733787537,1728922519,21
32,0.1583513617515564,0.0624055378139019,0.0038944510743021965,0.0376315638422966,0.17017197608947754,0.13259026408195496,0.017580179497599602,0.08116023987531662,1728922520,22
