,0
0,0.6306729
1,0.4723414
2,0.6758372
3,0.5642779
4,0.6240991
5,0.25101694
6,0.17886542
7,0.45263964
8,0.61541456
9,0.15321061
10,0.49570155
11,0.6187361
12,0.6648522
13,0.61758053
14,0.5943075
15,0.59600484
16,0.653929
17,0.6880448
18,0.613052
19,0.5908049
20,0.42251432
21,0.6271323
22,0.576415
23,0.5389673
24,0.53665257
25,0.66037506
26,0.69690084
27,0.56865364
28,0.6644979
29,0.62286204
30,0.5739046
31,0.5642779
32,0.66261876
33,0.38432992
34,0.63275063
35,0.6718557
36,0.6207228
37,0.6247455
38,0.23956816
39,0.6144642
40,0.737063
41,0.5957634
42,0.68866533
43,0.64635545
44,0.55994135
45,0.47881615
46,0.48972812
47,0.67789656
48,0.557826
49,0.59133834
50,0.62162125
51,0.6419623
52,0.62752706
53,0.5628449
54,0.5166853
55,0.5481443
56,0.6483353
57,0.6440491
58,0.5659034
59,0.72093153
60,0.36566436
61,0.40135354
62,0.49248976
63,0.7076651
64,0.7277291
65,0.6483353
66,0.5705358
67,0.5867134
68,0.641847
69,0.66261876
70,0.59133834
71,0.5913979
72,0.47280097
73,0.6483353
74,0.3962765
75,0.5754512
76,0.61065334
77,0.57277346
78,0.6483353
79,0.61926955
80,0.72456557
81,0.3496536
82,0.39151764
83,0.63581884
84,0.58469427
85,0.5903777
86,0.6066574
87,0.7329943
88,0.62281126
89,0.61381376
90,0.6159905
91,0.5642779
92,0.6644735
93,0.62381387
94,0.6322635
95,0.64478123
96,0.5832112
97,0.66261876
98,0.71766484
99,0.63905656
100,0.49244404
101,0.036933165
102,0.7252958
103,0.49718228
104,0.56202596
105,0.5927368
106,0.6316895
107,0.5558631
108,0.6483353
109,0.6020448
110,0.52842927
111,0.63285637
112,0.6257686
113,0.7594531
114,0.5745554
115,0.56820726
116,0.56599814
117,0.61983013
118,0.52636504
119,0.6244633
120,0.5143022
121,0.6602663
122,0.5353313
123,0.7015705
124,0.4802205
125,0.6313037
126,0.57989514
127,0.58659196
128,0.62078345
129,0.5961977
130,0.59133834
131,0.6275981
132,0.62357193
133,0.6480911
134,0.6483353
135,0.6142564
136,0.6231282
137,0.6806789
138,0.5721985
139,0.6483353
140,0.14261784
141,0.6317407
142,0.5595213
143,0.55128914
144,0.61789775
145,0.632142
146,0.5421685
147,0.6762923
148,0.5196781
149,0.72478807
150,0.7240925
151,0.5371404
152,0.50290895
153,0.6078975
154,0.63000774
155,0.616573
156,0.67036295
157,0.6090014
158,0.68621427
159,0.66261876
160,0.56863713
161,0.6406091
162,0.61200017
163,0.6936156
164,0.6122719
