,loss,val_loss
0,3.8568716114880353,3.977804791840745
1,3.808285939848643,3.9286257614523676
2,3.7581209482440725,3.879192770249041
3,3.7124351790338945,3.8299502858815413
4,3.6626565190759024,3.7802489219508506
5,3.6155757554689756,3.7296135033014033
6,3.5635686852590553,3.6786262180845615
7,3.514858091379201,3.62794047290996
8,3.464817277958564,3.5774050151464727
9,3.4162148558079313,3.528143823868426
10,3.367361509760257,3.47905510274319
11,3.318296841336423,3.431277448270858
12,3.2708559511215296,3.384031691793668
13,3.225882923245755,3.3372541709327237
14,3.1784660405474576,3.2913223542543646
15,3.134101971762851,3.2451819074644592
16,3.091206846618306,3.1999575260476396
17,3.044430062007875,3.155134879936606
18,2.99914882914283,3.1102139459106595
19,2.959829362565519,3.065484071759277
20,2.9119594184478195,3.0206599143169117
21,2.865445602528442,2.9754131025032615
22,2.824341940583874,2.9308658916205528
23,2.779840941216922,2.8859273452158414
24,2.7330885801104534,2.840894357921425
25,2.6876910107445435,2.795761670096446
26,2.643018545470669,2.7501522882798684
27,2.599450680331104,2.704379657278915
28,2.5520533008933466,2.658611706324986
29,2.5096483474567446,2.6128550233910217
30,2.4628614581717603,2.5672030373866566
31,2.4160407921995786,2.521250237564198
32,2.3749638214423157,2.4750485241268794
33,2.328001396460422,2.429036609774352
34,2.2832132659101356,2.384099973027412
35,2.235311099626135,2.338530780616742
36,2.1905183095914684,2.2933758540534512
37,2.147245363831123,2.2483947975583574
38,2.104616312918575,2.2040945698504877
39,2.062761637430425,2.160075753422107
40,2.0202617795403133,2.1173064610571317
41,1.9757473258007812,2.0753285815583014
42,1.9313169339191831,2.033851913909358
43,1.8968872209768963,1.9934131585368233
44,1.853866496881571,1.9542982119336256
45,1.819188277540227,1.916717191296686
46,1.7841842940746564,1.880710646834847
47,1.7499943363135995,1.8463094557745983
48,1.7169755120151808,1.8142574589708527
49,1.6883535250511597,1.783914803592691
50,1.6557956399825209,1.7556295360260379
51,1.632427500408056,1.729476885125943
52,1.6059634183126619,1.7057549941915
53,1.5818887700682296,1.6831321277572227
54,1.562494132795227,1.6630665508367248
55,1.5446278200054255,1.6449706750689639
56,1.525917078630873,1.6279023527810417
57,1.510235907343565,1.6127934923472185
58,1.4978974593107968,1.5991775660480194
59,1.4888075726919379,1.5872458283029516
60,1.4784404611428723,1.5762075866971696
61,1.4666565186754343,1.5668024176835436
62,1.4529970601728892,1.5586130789348058
63,1.4469481973333356,1.5510753499970886
64,1.4422332546835843,1.5444943229453616
65,1.4366635680018214,1.5391167321447599
66,1.431791754877643,1.534296314306467
67,1.4310670271809087,1.5298822725656247
68,1.4270077213315648,1.5262754765896185
69,1.4221466239423344,1.5230448110340293
70,1.4203111770259154,1.5203667968583743
