,smiles,AR,predicted
28,BrC1=CC=C(OC2=CC=C(Br)C=C2)C=C1,12.2244444762278,25.191154
29,BrC1=CC=C(OC2=CC=CC=C2)C=C1,31.3026563140218,23.814775
30,BrC1=CC=CC(=C1)C1=CC=CC=C1,37.524089496575,38.591503
31,BrC1=NC2=C(S1)C=CC=C2,1.07102954646653,0.44995388
32,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,0.287451593766335,1.2976037
33,BrCC(=O)C1=CC=CC=C1,27.9370516787242,26.049519
34,BrCC(=O)OCC1=CC=CC=C1,23.6240151658481,24.561905
35,BrCC(Br)(Br)Br,3.89734051514159,22.814276
36,BrCC(Br)(CCC#N)C#N,7.33656492391883,40.55233
37,BrCC(Br)C1=CC=CC=C1,17.5268367183244,15.699799
38,BrCC(Br)C1CCC(Br)C(Br)C1,1.24929947393409,-3.6974623
39,BrCC(Br)COC(=O)C=C,2.48123398517921,3.668101
40,BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,0.234110289136993,5.4101205
41,BrCC1=CC=C(Br)C=C1,68.1559226517746,25.64438
42,BrCC1=CC=CC(OC2=CC=CC=C2)=C1,3.17758111379814,22.3146
43,BrCCBr,26.8639391043603,30.51467
44,BrCCC(=O)N1CCN(CC1)C(=O)CCBr,21.9577748955021,29.152018
45,BrCCCCBr,87.2513851226116,32.87481
46,BrC\C=C\CBr,17.2880155142243,36.352566
47,C(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,0.0005227558896369,7.944856
48,C(=C/C1=CC=CC=C1)\C1=CC=CC=C1,21.4720055192206,22.910192
49,C(=CC1=CC=NC=C1)C1=CC=CC=C1,9.54577653455643,19.359255
50,C(=C\C1=CC=CC=C1)\C1=CC=CC=C1,30.7403819774025,22.910192
51,C(C1=CC=CC=C1)C1=CC=CC=C1,100.504681759081,26.783455
52,C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=C1C=CC=C2,10.6299878734436,33.045517
53,C(C1CO1)N(CC1CO1)C1=CC=C(CC2=CC=C(C=C2)N(CC2CO2)CC2CO2)C=C1,1.59952591012037,0.5366204
54,C(C=CC1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,12.8296784597756,11.535356
55,C(CC1=CC2=C(OCO2)C=C1)N1CCC[C@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=C1,0.243703342794539,2.765939
56,C(CC1=CC=CC=C1)C1=CC=CC=C1,30.7902127094368,31.217976
57,C(CC1=CC=CC=C1)CC1=CC=CC=N1,9.69860279331977,15.979528
58,C(CC1=CC=CC=C1)CC1=CC=NC=C1,12.279779610791,15.165506
59,C(CC1=CC=CC=C1)NC1=NC(=CS1)C1=CC=CC=C1,1.05302396295296,0.41167685
60,C(CC1=CC=NC=C1)CC1=CC=NC=C1,32.6788370463539,19.696081
61,C(CCOCC1CO1)COCC1CO1,43.7616966791951,43.10784
62,C(CN1C2=CC=CC=C2SC2=CC=CC=C12)N1CCCC1,38.8072567433014,32.381145
63,C(CN1CCOCC1)CC1=CC=C(COC2=CC=CC=C2)C=C1,10.0941886396542,18.929756
64,C(COC1=CC=CC=C1)OC1=CC=CC=C1,28.4787925003262,28.096724
65,C(COCC1CO1)OCC1CO1,65.5432142846851,42.347584
66,C(CSC1=CC=CC=C1)SC1=CC=CC=C1,6.76441656014485,19.780123
67,C(N(CC1=CC=CC=C1)CC1=CC=CC=C1)C1=CC=CC=C1,1.84398028717749,22.918459
68,C(NC1=C2N=CN=C2N=CN1)C1=CC=CC=C1,41.5631967689259,40.403328
69,C(NC1=C2N=CN=C2N=CN1)C1=CC=CO1,37.0894477313788,40.695942
70,C(NC1=NC=NC2=C1N=CN2C1CCCCO1)C1=CC=CC=C1,1.13881742392474,43.98313
71,C(NCC1=CC=CC=C1)C1=CC=CC=C1,50.4460037331939,36.13568
72,C(OC1=C(C=CC=C1)C1CC1)C1=NCCN1,8.13635979177705,41.752678
73,C(OC1=CC(OCC2CO2)=CC=C1)C1CO1,16.3289083664414,16.048292
74,C(OC1=CC=C(C=C1)C(C(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1CO1,6.53821374304764,6.681241
75,C(OC1=CC=C(C=C1)C(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1CO1,7.98697670638718,5.479257
76,C(OC1=CC=C(C=C1)N(CC1CO1)CC1CO1)C1CO1,10.0351025105199,1.8223264
77,C(OC1=CC=C(CC2=CC=C(OCC3CO3)C=C2)C=C1)C1CO1,9.24581901100266,13.492713
78,C(OC1=CC=CC=C1)C1CO1,88.402697964822,31.935928
79,C(OCC1CCC(COCC2CO2)CC1)C1CO1,62.854760650906,41.6117
80,C(SCC1=CC=CC=C1)C1=CC=CC=C1,29.8079497538382,28.879496
81,C([C@@H]1CN2CCC1CC2)N1C2=C(SC3=C1C=CC=C3)C=CC=C2,43.8100879072425,33.045517
82,C1=CC(=CC=N1)C1=CC=NC=C1,2.47534920799993,17.318678
83,C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2,1.8668701100728,2.168999
84,C1=CC2=C(C=C1)C1=C3C2=CC2=C4C(C=CC(C=C1)=C34)=CC=C2,0.0016434673815521,0.07883534
85,C1=CC2=C(C=C1)C1=C3C2=CC=CC3=CC=C1,2.6994341890483,1.0074453
86,C1=CC2=C(C=C1)C=C1C(C=CC3=C1C=CC=C3)=C2,0.241471608168989,1.0193647
87,C1=CC2=C(C=C1)C=NC=C2,22.9147825919314,22.159094
88,C1=CC2=C(C=C1)N=CC=C2,23.5484422272931,26.966604
89,C1=CC2=C(N=C1)C1=C(C=CC=N1)C=C2,0.376143305278534,3.0010083
90,C1=CC2=C3C(=C1)C1=C4C(C=CC5=C4C3=C(C=C2)C=C5)=CC=C1,1.81466499054922,1.3903335
91,C1=CC2=C3C(=C1)C1=CC=CC4=C1C(=CC=C4)C3=CC=C2,0.810485021693555,13.875318
92,C1=CC2=C3C(C=CC4=CC=CC(C=C2)=C34)=C1,2.30933458041919,25.478544
93,C1=CC2=C3C1=CC=CC3=CC=C2,5.04308159732632,4.5156693
94,C1=CC2=C3C=CC=C4C=CC5=CC=CC(=C2C=C1)C5=C34,18.0442572276249,0.12847641
95,C1=CC2=CC3=C(C=C2C=C1)C1=C2C3=CC=CC2=CC=C1,0.0059550947425656,-0.5920783
96,C1=CC2=CC3=C(C=C2C=C1)C1=CC=CC=C1C1=CC=CC=C31,0.0326868092040347,5.2689786
97,C1=CC2=CC3=C(C=CC=C3)C=C2C=C1,2.4261160411744,3.0808175
98,C1=CC2=CC=C3C=C4C(C=CC5=CC=CC=C45)=CC3=C2C=C1,0.0075778870727947,9.151071
99,C1=CC2=CC=CC=C2C=C1,3.15610842494236,30.747799
100,C1=CC=C(C=C1)B(C1=CC=CC=C1)C1=CC=CC=C1,1.80702909177781,10.953116
101,C1=CC=C(C=C1)C1=CC(=CC=C1)C1=CC=CC=C1,3.79531578967855,2.7928557
102,C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1,0.490305396203863,4.924547
103,C1=CC=C(C=C1)C1=CC=CC=C1,77.0017247701691,12.016818
104,C1=CC=C(C=C1)C1=CC=CC=C1C1=CC=CC=C1,1.06091339859235,7.626904
105,C1=CC=C(C=C1)N=NC1=CC=CC=C1,16.9473834397398,25.625765
106,C1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,2.29111634834924,2.2268012
107,C1=CC=C(C=C1)[Bi](C1=CC=CC=C1)C1=CC=CC=C1,1.2826027484664,4.727181
108,C1=CC=C(C=C1)[Sb](C1=CC=CC=C1)C1=CC=CC=C1,1.34183475586607,2.6842015
109,C1=CC=C(N=C1)C1=CC=CC=N1,32.364735531505,32.364838
110,C1=CC=C2C(=C1)C1=CC=CC3=C4C=CC=CC4=CC2=C13,0.0940572662410051,0.65848905
111,C1=CC=C2C(=C1)C=C1C=CC3=CC=CC4=CC=C2C1=C34,0.115337444920749,-0.025619358
112,C1=CC=C2C(C=CC3=C2C=CC2=CC=CC=C32)=C1,2.66313482739128,1.6008536
113,C1=CC=C2C(C=CC3=C2C=CC=N3)=C1,19.7765159571368,1.3630023
114,C1=CC=CC=C1,61.7479499261544,35.909355
115,C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,7.74491006249449,2.3761823
116,C1C2=C(C=CC=C2)C2=C1C=CC=C2,29.0928040269952,31.106253
117,C1C2=CC=CC3=C2C2=C1C=CC=C2C=C3,79.4453153953942,28.602137
118,C1C=CC2=CC=CC=C12,1.84077706764284,0.4118295
119,C1C=CC2C3CC(C=C3)C12,31.7172971216963,28.863214
120,C1C=CC2CC=CCC12,102.228585680754,39.79257
121,C1CC1C(NC1=NCCO1)C1CC1,7.0311587425401e-05,1.1279403
122,C1CC2=C(CN1)C=CC=C2,78.6808991432467,41.711807
123,C1CC2=C3C1=CC=CC3=CC=C2,0.470069782673441,27.309145
124,C1CC2=CC=CC=C2C1,37.5008672293945,31.200758
125,C1CC2=CC=CC=C2NC2=CC=CC=C12,28.0902364871634,30.197275
126,C1CC=CC1,55.908035081271,27.045595
127,C1CC=CCCC=CCCC=C1,22.1161147573085,22.106588
128,C1CCC(CC1)C1CCCCC1,53.3783746205,37.77591
129,C1CCC(CC1)N(SC1=NC2=C(S1)C=CC=C2)C1CCCCC1,0.225490520695781,0.7436547
130,C1CCC(CC1)N=C=NC1CCCCC1,1.36218788452782,3.0599844
131,C1CCC(CC1)NC1CCCCC1,6.19653834790684e-05,17.440563
132,C1CCC(CC1)NSC1=NC2=C(S1)C=CC=C2,0.632084574038191,1.5978779
133,C1CCC(CC1)SSC1CCCCC1,37.0794591648734,38.146187
134,C1CCC2OC2C1,42.7629510421383,35.79878
135,C1CCCNCC1,18.9241693404374,29.444336
136,C1CCN(C1)C1(CCCCC1)C1=CC=CC=C1,0.0002588444789244,2.0125916
137,C1CCNCC1,42.9078679201403,29.444336
138,C1CCOC1,51.9163741975673,39.49414
139,C1CC[C@H](NC1)C1=CC=CN=C1,68.5092562771477,43.06103
140,C1CN(CCO1)SC1=NC2=C(S1)C=CC=C2,22.3563838007224,3.0882082
141,C1CN(CCO1)SSC1=NC2=C(S1)C=CC=C2,2.53434568351766,1.9167511
142,C1CN(CCO1)SSN1CCOCC1,18.0540096981068,19.815575
143,C1CN1P1(=NP(=NP(=N1)(N1CC1)N1CC1)(N1CC1)N1CCOCC1)N1CC1,26.6807815313229,26.955923
144,C1CN2CCN1CC2,82.9961837488628,24.72796
145,C1CN=C(N1)C1COC2=C(O1)C=CC=C2,9.07117449058352,42.530655
146,C1CNCCN1,13.3066614208858,27.778145
147,C1CNCCN1.C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OS(O)(=O)=O)=C4)[C@@H]1CCC2=O,0.057959784870553,0.07543042
148,C1COCCN1,0.0199909701986264,32.5418
149,C1COCO1,34.0835650447619,36.066635
150,C1CSCCS1,76.9643403186381,36.80193
151,C1N2CN3CN1CN(C2)C3,40.8267364967393,36.21116
152,C1OC1C1=CC=CC=C1,41.6121440596594,1.123182
153,C1OC1C1CCC2OC2C1,0.19050184608308,8.064198
154,C=C(CCC#N)C#N,49.0530837151072,40.993824
155,C=CC#N,49.0252571237681,37.570755
156,C=CC(=O)NCNC(=O)C=C,0.181790262337474,21.732836
157,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,1.83894606595799,0.65804887
158,C=CC(=O)OCC1CCC2C3CC(CC3COC(=O)C=C)C12,20.2719275754143,5.8322563
159,C=CC(=O)OCC1CCCO1,83.282645724424,37.222725
160,C=CC(=O)OCCC#N,4.30597091996884,2.637356
161,C=CC(=O)OCCCCCCOC(=O)C=C,1.94287568094957,7.870602
162,C=CC(=O)OCCCCOC(=O)C=C,1.16649349590158,10.938908
163,C=CC(=O)OCCN1C(=O)N(CCOC(=O)C=C)C(=O)N(CCOC(=O)C=C)C1=O,0.723401076027531,1.1405522
164,C=CC(=O)OCCOC(=O)C=C,1.0184731910952,7.465462
165,C=CC(=O)OCCOC1=CC=CC=C1,36.2981451218477,2.1721528
166,C=CC(=O)OCCOCCOC(=O)C=C,1.73829447956076,2.296855
167,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,2.44767107721006,2.296855
168,C=CC1=CC=NC=C1,3.21074735492462,3.527652
169,C=CC1CO1,98.441427105899,40.077904
170,C=CC=O,34.3194459534287,31.086885
171,C=CCC1=CC=C2OCOC2=C1,0.112167542395832,2.779413
172,C=CCCC=C,56.9310890274511,40.6802
173,C=CCCCCCCC=C,59.8157176273345,41.860367
174,C=CCCCCCCCCC=O,23.4629021346208,40.8473
175,C=CCN(CC=C)CC=C,34.4572983407745,34.283257
176,C=CCN=C=S,38.4268051685701,40.968353
177,C=CCNCC=C,69.4351766385241,37.194817
178,C=CCOC(=O)C1=C(C=CC=C1)C(=O)OCC=C,22.8013521695396,19.06428
179,C=CCOC(=O)C1=CC=C(C(=O)OCC=C)C(=C1)C(=O)OCC=C,9.07377419393123,8.948382
180,C=CCOC(=O)\C=C/C(=O)OCC=C,0.893993173226337,10.803052
181,C=CCOC1=NC(OCC=C)=NC(OCC=C)=N1,13.0060036078556,13.642501
182,C=CCSSCC=C,59.511047933376,11.543293
183,C=CCSSSCC=C,9.63840122237967,11.498633
184,C=CN1CCCC1=O,9.95882077339469,11.008475
185,CC#CC1=CC(C)=NC(NC2=CC=CC=C2)=N1,0.0736556799627445,0.4657949
186,CC#C[C@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0351630445351811,-0.3316575
187,CC#N,9.12249006608692e-05,31.820059
188,CC(=C)C(=O)NC1=CC=C(Cl)C(Cl)=C1,6.37254457304133,10.913154
189,CC(=C)C(=O)OCC(C)(C)COC(=O)C(C)=C,132.026488145584,43.533157
190,CC(=C)C(=O)OCC(O)COC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCC(O)COC(=O)C(C)=C)C=C1,1.59293953469556,3.8003137
191,CC(=C)C(=O)OCC1CO1,43.9552645752457,44.29596
192,CC(=C)C(=O)OCC=C,47.4121659582259,43.0714
193,CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.50830091726637,39.809906
194,CC(=C)C(=O)OCCCCCCOC(=O)C(C)=C,6.48565572537516,42.556686
195,CC(=C)C(=O)OCCCCOC(=O)C(C)=C,82.4387027864308,42.71121
196,CC(=C)C(=O)OCCC[Si](Cl)(Cl)Cl,64.684285963052,43.921925
197,CC(=C)C(=O)OCCOC(=O)C(C)=C,84.9632097081616,42.109367
198,CC(=C)C(=O)OCCOC1=CC=CC=C1,31.6596565744836,37.255657
199,CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,53.8314776994019,39.775085
200,CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(C)=C,22.53283515048,39.775085
201,CC(=C)C(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,3.38944430714106,4.101084
202,CC(=C)C(N)=O,38.0616932041977,39.434544
203,CC(=C)C1=CC(=CC=C1)C(C)(C)N=C=O,0.0158009334771339,4.931458
204,CC(=C)C1=CC=CC=C1,0.483205782049375,12.204274
205,CC(=C)C1CC=C(C)C(=O)C1,24.1410203295554,21.412737
206,CC(=C)C1CC=C(C)C(O)C1,11.2927600653056,9.92376
207,CC(=C)C1CCC(C)=CC1,44.2375909614775,43.276226
208,CC(=C)CCO,56.7362351361256,40.568203
209,CC(=C)CCl,69.9167984193407,35.326828
210,CC(=C)[C@@H]1CC=C(C)C(=O)C1,24.0801252153653,21.412737
211,CC(=C)[C@@H]1CCC(C)=CC1,59.321787385778,43.276226
212,CC(=C)[C@H]1CC=C(C)C(=O)C1,18.9056487215228,21.412737
213,CC(=C)[C@H]1CCC(C=O)=CC1,3.82794096084626,34.96794
214,CC(=C)[C@H]1CN[C@@H]([C@H]1CC(O)=O)C(O)=O,21.3585468911712,20.909874
215,CC(=CC1=CC=CC=C1)[N+]([O-])=O,1.03545295101418,44.04722
216,CC(=NO)C(C)=NO,39.7873337942584,32.003864
217,CC(=O)C(C)=CC1C(C)=CCCC1(C)C,2.90795684690778,0.7440406
218,CC(=O)C(C)=O,20.6785309410953,21.11059
219,CC(=O)C(Cl)(Cl)Cl,0.619906531870827,2.29856
220,CC(=O)C(O)=O,35.3213173466765,39.550526
221,CC(=O)C1=C(C)C(=C(C(=C1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,0.485800494964199,0.30290797
222,CC(=O)C1=C(C)C=C(C=C1C)C(C)(C)C,13.8354625225412,14.610761
223,CC(=O)C1=C(C)OC(C)=C1,86.4636706508652,40.7146
224,CC(=O)C1=CC(=CC2=C1CCC2(C)C)C(C)(C)C,0.330340653429235,0.4443579
225,CC(=O)C1=CC2=C(C=C1)C1=CC=CC=C1C2,18.6169856037174,16.279015
226,CC(=O)C1=CC2=C(C=C1)C=CC1=CC=CC=C21,21.1956832394125,17.374178
227,CC(=O)C1=CC2=C(CCCC2)C=C1,9.87769119522794,18.292736
228,CC(=O)C1=CC2=C(OC(C)(C)[C@H](O)[C@H]2NC(=O)C2=CC=C(F)C=C2)C=C1,0.101060176476237,1.705108
229,CC(=O)C1=CC2=C(S1)C=CC=C2,76.1248002952123,39.127686
230,CC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1,15.9613815360092,18.612707
231,CC(=O)C1=CC2=CC=CC=C2C=C1,59.6603295039648,37.55088
232,CC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,2.38828003463941,11.3361635
233,CC(=O)C1=CC=C(Cl)C(Cl)=C1Cl,53.504038397322,34.30514
234,CC(=O)C1=CC=C(O)C=C1,73.9198563253444,14.019773
235,CC(=O)C1=CC=C(OCC(=O)N2CCCCC2)C=C1,17.7171306426185,1.7037336
236,CC(=O)C1=CC=CC(=C1)[N+]([O-])=O,19.2640833945961,39.290607
237,CC(=O)C1=CC=CC=C1,64.268105123959,23.06478
238,CC(=O)C1=CC=CN1,77.4281423646714,40.245926
239,CC(=O)C1=NC=CS1,1.37752850339047,1.1483035
240,CC(=O)C=CC1=C(C)CCCC1(C)C,0.2373374220613,0.6630819
241,CC(=O)C=CC1=CC=C2OCOC2=C1,20.1189436529574,16.595957
242,CC(=O)C=CC1=CC=CC=C1,6.63402106420795,11.473308
243,CC(=O)CC(=O)C1=CC=CC=C1,68.2266140278454,28.772202
244,CC(=O)CC(=O)NC1=CC=C(C)C=C1C,89.2911733464512,25.275564
245,CC(=O)CC(=O)NC1=CC=CC=C1,0.262868335982556,10.353881
246,CC(=O)CC(=O)OC(C)(C)C,58.4036112643068,41.939583
247,CC(=O)CC(C)(C)C1CCCCC1,16.9486267150451,15.706531
248,CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=CC=CC=C2OC1=O,15.3857213625598,1.2749643
249,CC(=O)CC(C1=CC=C(Cl)C=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,4.71158577278031,1.258137
250,CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O,2.94634700842669,1.0215479
251,CC(=O)CCC(O)=O,155.334731032833,36.987083
252,CC(=O)CCC1=C(C)CCCC1(C)C,1.73873629047669,4.390084
253,CC(=O)CCC1=CC2=C(OCO2)C=C1,19.7253220398565,37.762817
254,CC(=O)CCC1=CC=C(OC(C)=O)C=C1,87.3259211077866,25.441147
255,CC(=O)N(CC(O)CN(C(C)=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,138.968384842684,41.88077
256,CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,16.6015248150985,40.95045
257,CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCCO)=C(I)C(C(=O)NCC(O)CO)=C1I,24.032515155385,38.560455
258,CC(=O)N1CCN(CC1)C1=CC=C(O)C=C1,24.934012260188,1.1477987
259,CC(=O)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,0.370653628896566,1.5904204
260,CC(=O)N1C[C@H](O)C[C@H]1C(O)=O,21.1411450034013,20.472765
261,CC(=O)NC1=C(O)C=CC=C1,7.55092767646137,23.36743
262,CC(=O)NC1=CC(Cl)=C(C)C=C1,86.7409214080078,38.706398
263,CC(=O)NC1=CC=C(C=C1)C(=O)CCl,0.31264740679398,11.462349
264,CC(=O)NC1=CC=C(C=C1)N=NC1=C(O)C=CC(C)=C1,1.44423698702087,0.6115612
265,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(C=C1)[N+]([O-])=O,39.9854394191747,10.923301
266,CC(=O)NC1=CC=C(C=NNC(N)=S)C=C1,46.0711234149865,18.9765
267,CC(=O)NC1=CC=C(NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C)C=C1,0.221981248729082,0.6445042
268,CC(=O)NC1=CC=C(OC(=O)C2=CC=CC=C2O)C=C1,46.1203225612013,2.1776755
269,CC(=O)NC1=CC=C(OC(=O)C2=CC=CC=C2OC(C)=O)C=C1,16.8244429362096,0.9657347
270,CC(=O)NC1=CC=C2C(CC3=C2C=CC(NC(C)=O)=C3)=C1,3.37226023146067,9.122754
271,CC(=O)NC1=CC=C2C(CC3=C2C=CC=C3)=C1,2.40108458156236,5.203485
272,CC(=O)NC1=CC=CC(N)=C1,74.9248252816151,30.14728
273,CC(=O)NC1=NC(=O)N(C=C1)C1COC(COC(=O)C2=CC=CC=C2)O1,0.40836101782775,1.4204248
274,CC(=O)NC1=NC=C(S1)[N+]([O-])=O,9.92627812981804e-05,13.220218
275,CC(=O)NC1=NN=C(S1)S(N)(=O)=O,70.2199817955098,25.077555
276,CC(=O)NCC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,0.0001265757848537,2.9392688
277,CC(=O)NCCO,68.5820834709676,35.85341
278,CC(=O)NNC1=CC=CC=C1,3.76348852845236,9.677642
279,CC(=O)NO,3.51881481568627e-05,11.27889
280,CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,48.5268059412022,37.893127
281,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O,54.4953288692493,40.163734
282,CC(=O)N[C@@H](CCC(O)=O)C(O)=O,47.0736060657037,39.962067
283,CC(=O)N[C@@H](CS)C(O)=O,14.1713310494113,24.662928
284,CC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,34.1696805685422,26.487673
285,CC(=O)OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,60.2666130320193,31.98179
286,CC(=O)OC(C)(C)C1CCC(C)=CC1,10.0366454755721,41.62967
287,CC(=O)OC(C1=CC=CC=C1)C(Cl)(Cl)Cl,32.1068813582419,1.2467281
288,CC(=O)OC(OC(C)=O)C1=CC=C(O1)[N+]([O-])=O,13.4477803093784,11.956357
289,CC(=O)OC1(CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,17.5621514066873,18.260881
290,CC(=O)OC1=C(C=CC=C1)C(=O)NC1=NC=C(S1)[N+]([O-])=O,0.0114492972173647,1.864331
291,CC(=O)OC1=C(C=CC=C1)C(O)=O,11.9492366740046,13.085944
292,CC(=O)OC1=C(CCl)C=C(C=C1)[N+]([O-])=O,28.0706266054838,29.736792
293,CC(=O)OC1=C2C=CC=CC2=C(OC(C)=O)C(C)=C1,31.897981008215,33.93512
294,CC(=O)OC1=CC=C(C)C=C1,31.678437347424,6.1004744
295,CC(=O)OC1=CC=C(C=C)C=C1,3.25736749644894,1.030351
296,CC(=O)OC1=CC=C(C=C1)C(=C1CCCCC1)C1=CC=C(OC(C)=O)C=C1,16.0435289424983,18.058458
297,CC(=O)OC1=CC=C(C=C1)C(C)=O,7.34082540608035,25.907045
298,CC(=O)OC1=CC=C(C=C1)C(C1=CC=C(OC(C)=O)C=C1)C1=NC=CC=C1,0.430232464514474,0.2861838
299,CC(=O)OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(OC(C)=O)C=C1,0.0933813993933246,0.20096311
300,CC(=O)OC1=CC=C(C=C1)C1(OC2=C(NC1=O)C=CC=C2)C1=CC=C(OC(C)=O)C=C1,2.13953101739694,1.6498746
301,CC(=O)OC1=CC=C2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCC2=C1,1.09483056709117e-05,0.21371427
