,loss,val_loss
0,1.4637571882920088,1.3758169173039767
1,1.459662468405229,1.3734019172105028
2,1.458145908612105,1.3711327539517861
3,1.4557888976307014,1.3690403151454418
4,1.4540753454069206,1.366981863975525
5,1.4515113132923183,1.365018698262822
6,1.4516454956728582,1.3631627565434712
7,1.4497309714925675,1.361573963130646
8,1.4487030794141944,1.3599161310865573
9,1.4472061196782535,1.3582814524883797
10,1.4457147432535733,1.3567822649172951
11,1.4434919163129059,1.3553787573775136
12,1.4424364446980138,1.3539629022953874
13,1.4403192169046244,1.3525657030341123
14,1.4393723545527768,1.3511893876239693
15,1.4390949757215366,1.349839043674977
16,1.4355761165731502,1.3484546676386355
17,1.4356609270711975,1.3471454508945382
18,1.434066460777188,1.3458610718244501
19,1.4321660239372405,1.3446278494149086
20,1.4307072761742374,1.3434394254522808
21,1.4296144078148159,1.3422630041043926
22,1.429271382416446,1.3410382850984106
23,1.4275816225334257,1.3399331546580242
24,1.426138535435186,1.338775742717863
25,1.4239711988488364,1.3376274166615187
26,1.423386042600973,1.336474533519791
27,1.422527497586358,1.335342480541719
28,1.4193915824907462,1.3341789511156428
29,1.419250513725558,1.333035854681352
30,1.4170855040121468,1.3319264324178997
31,1.4173366383209829,1.3308319416230874
32,1.4153743336643192,1.3297021452508886
33,1.414317799271362,1.3286127230156999
34,1.4127486850722357,1.3275336035804657
35,1.4124306969450633,1.3264216695513045
36,1.4099235911821186,1.3253122005277915
37,1.4072623922721639,1.3241732943144606
38,1.4076438195915464,1.3231044814315316
39,1.4062219304169377,1.3220209896420163
40,1.4053716838919246,1.3208711049169952
41,1.4044746526833054,1.31975983187881
42,1.4018153861692881,1.3186461694592713
43,1.4012714556192507,1.3174986758474576
44,1.399062193923382,1.316373515071361
45,1.39924041357973,1.3151929315008204
46,1.397891341575232,1.314074960805602
47,1.39624353791236,1.3129573422540475
48,1.3937240717738029,1.3118213977998452
49,1.3933997714371527,1.310714938738733
50,1.3915436416548597,1.3095479409862085
51,1.3912012338854853,1.3084063258644456
52,1.3892563510366978,1.3072738087494784
53,1.3874543495983778,1.30608707161273
54,1.3852714495409124,1.304855112879386
55,1.384783054784035,1.3036757465136253
56,1.3844739593522606,1.302544019124121
57,1.383413271726423,1.301466098997841
58,1.381559441640382,1.3002920684745178
59,1.3806036314096661,1.2991408274191054
60,1.378815995899793,1.297925062387388
61,1.3784489257026,1.2967068138769118
62,1.3761023822929366,1.2955705773166537
63,1.3761583596621358,1.2942935317826907
64,1.3744072410651058,1.2931181455062608
65,1.3722610665638086,1.291881925834582
66,1.3715947214271529,1.2907450643636413
67,1.3693809539233053,1.2895179937884536
68,1.368331891278444,1.2883564242439178
69,1.3653373095327315,1.2870833631289207
70,1.3658624912730282,1.285884402566037
71,1.3646995518881013,1.2847204370013738
72,1.3634438760129748,1.283415352172482
73,1.360304104426468,1.2821855331448608
74,1.3620364904187139,1.2809519245318581
75,1.3581369144426416,1.279763986065659
76,1.3592296134981645,1.2785383881437289
77,1.3572585472654943,1.2773036968332803
78,1.3538391958970646,1.2760842596936168
79,1.352891646801541,1.2748006893993866
80,1.350433100255157,1.2736641338893346
81,1.350279645742231,1.2724097877668699
82,1.3518573497953539,1.2711708770825845
83,1.34835397038646,1.2699709238786674
84,1.347851086052627,1.2688081553138197
85,1.3467063789760347,1.2676305106996624
86,1.345512654180062,1.2664871885470559
87,1.3452124744337903,1.2653614669388777
88,1.3429107276952306,1.2642463315774395
89,1.3397611127345808,1.263127253072891
90,1.3410356736998827,1.2619604472675277
91,1.3382358836146004,1.2608798280466555
92,1.3383771325110523,1.2597405084974829
93,1.3371179116483245,1.2587175369262695
94,1.3341610393414454,1.2575204675480471
95,1.3331991283957827,1.256478856319954
96,1.3326221849930637,1.2554537130037173
97,1.3299020838816888,1.2544682981315594
98,1.3289342571885665,1.2533576546223342
99,1.328252966967706,1.2522916597546445
100,1.3278457301694482,1.251332265990121
101,1.327634039626784,1.2502824864722337
102,1.3246112304350264,1.249267223383555
103,1.3252126618728037,1.2482740728964816
104,1.323023093854735,1.247368734338959
105,1.3202180946880206,1.2464133273025402
106,1.3202679271666238,1.2453536912257677
107,1.319257799293502,1.2444601491923482
108,1.3185051845991715,1.243480051400875
109,1.3168360080785402,1.242634560236342
110,1.3142729123866526,1.2417030230561412
111,1.313479489172873,1.240706480155557
112,1.3121924891891965,1.2396868002616752
113,1.3115055267283169,1.238889517276108
114,1.311198764846356,1.2379103440060744
115,1.3112194285117025,1.2370723852522436
116,1.308834780428289,1.2361362909866591
117,1.3101412241941792,1.2352999520936832
118,1.3063821774917843,1.23437480083678
119,1.306248092701895,1.2335679606144423
120,1.305574554910524,1.232624595448122
121,1.3045686934884302,1.2317982721559648
122,1.3026959449278381,1.2309243705024442
123,1.3023481249556628,1.2300157373811662
124,1.3011327499409282,1.2292224341962874
125,1.3022442917516295,1.228391463762334
126,1.296267474668516,1.2275835910663189
127,1.2970361921089257,1.2266976885299128
128,1.2971333172550137,1.2259537631027924
129,1.2987080878501152,1.2250088972849071
130,1.296569455077783,1.2243149921334107
131,1.2950662531493253,1.223587143796408
132,1.2919690628106617,1.2228441896507873
133,1.2918907732375997,1.2220530380059673
134,1.2921344362314346,1.2212294366111478
135,1.2897651407742479,1.2203955477144182
136,1.287972072164759,1.2196171029716658
137,1.2886141548003711,1.218920129840657
138,1.287382943501012,1.2181700808661324
139,1.283631109447866,1.2173627993096452
140,1.2857891662966074,1.2167553959400832
141,1.285814942210651,1.2158976738447138
142,1.2830806710017728,1.215242369411644
143,1.2815449913090156,1.2144915901719802
144,1.2799678802345869,1.2137160682216395
145,1.2804506191729488,1.2131103482142487
146,1.2782951601339116,1.2123967683344141
147,1.2755428988970376,1.2117035931594147
148,1.275459902560101,1.2110268613616721
149,1.2742387531311123,1.21033864333035
150,1.277296031564429,1.2095873829238928
151,1.2749255048553763,1.208874642416005
152,1.2757688771223898,1.20813330091518
153,1.2755346027533647,1.2075889918763758
154,1.2713924333827624,1.206845481228309
155,1.2698224709317643,1.206196295435723
156,1.2677367760346148,1.205480032047983
157,1.2670778683233073,1.2048478571035095
