,0
0,17.39646
1,0.0013008576
2,0.25577816
3,192.90404
4,18.426804
5,197.30443
6,194.09216
7,1.8159602
8,12.966384
9,175.07478
10,183.9829
11,35.876865
12,1.7051789
13,193.27193
14,199.3706
15,199.54022
16,53.920296
17,198.8497
18,160.04497
19,2.7984042
20,197.43488
21,197.64757
22,0.8323691
23,198.4374
24,93.09387
25,24.082848
26,14.617691
27,31.27587
28,15.950932
29,4.9448357
30,9.524601
31,11.923701
32,1.6856494
33,30.095213
34,0.2633979
35,10.701601
36,4.8177114
37,8.875401
38,0.051764585
39,8.049791
40,3.6172135
41,28.179892
42,0.032135278
43,0.99590856
44,1.821035
45,7.2817307
46,8.162858
47,3.4445348
48,2.656426
49,22.970255
50,1.8505042
51,24.10513
52,5.629699
53,33.772247
54,23.074368
55,10.653821
56,10.86736
57,10.257666
58,6.1777387
59,6.9721203
60,20.286219
61,6.3254128
62,16.376726
63,16.936249
64,0.0071989205
65,16.058363
66,5.088013
67,45.099525
68,25.851385
69,0.2234242
70,20.73423
71,1.0821307
72,16.530668
73,0.24187723
74,10.360418
75,2.7554348
76,14.296871
77,47.659294
78,12.873133
79,1.7932608
80,8.725895
81,5.660922
82,21.014296
83,9.144808
84,15.571656
85,10.316106
86,21.090431
87,9.181329
88,5.703002
89,13.611652
90,24.977081
91,5.142854
92,3.0330698
93,11.607103
94,5.518067
95,1.7598325
96,4.6801867
97,23.03121
98,0.0035939186
99,2.1375537
100,29.786669
101,21.948761
102,8.637275
103,0.26577058
104,1.3900827
105,14.544328
106,18.10041
107,10.013976
108,0.21621056
109,4.926607
110,5.4280252
111,0.085036
112,10.11979
113,17.264708
114,1.6379356
115,0.0024123099
116,17.112726
117,19.859236
118,0.23689012
119,31.88439
120,31.105476
121,0.028277224
122,0.69485736
123,0.86401886
124,5.983712
125,0.31681752
126,4.286577
127,18.070269
128,20.30692
129,1.5761245
130,1.075684
131,7.3197
132,3.8347461
133,17.876411
134,0.6872221
135,0.21344234
136,0.29467526
137,1.2568922
138,0.031505134
139,2.1523361
140,0.501826
141,10.136028
142,0.19528079
143,18.697765
144,13.130011
145,1.0529696
146,3.768912
147,1.2739762
148,6.1945696
149,13.100856
150,2.118232
151,2.4051483
152,1.4575605
153,10.796029
154,0.6834779
155,0.0005429642
156,0.024803445
157,6.6236362
158,0.0012203887
159,11.733859
160,1.439884
161,7.263385
162,2.120302
163,0.5000488
164,0.15004271
165,2.173268
166,0.63482565
167,32.54445
168,20.303902
169,2.8146067e-05
170,0.50491005
171,0.105297916
172,25.254839
173,3.5134346
174,5.3831186
175,0.0050057815
176,0.51310533
177,0.01311508
178,18.54377
179,9.913648
180,14.362428
181,0.010647803
182,0.25460902
183,0.98858273
184,7.7541685
185,4.059109
186,0.11061742
187,0.003524627
188,0.0007905434
189,1.942283
190,4.7530823
191,6.367386
192,0.0029692333
193,3.2747645
194,3.0225632
195,1.3374697
196,0.6197337
197,3.9807966
198,0.021724045
199,3.169451
200,0.73769295
201,1.2479249
202,13.973545
203,0.5723052
204,22.061178
205,0.506667
206,3.3873992
207,3.6614697
208,1.1873147
209,0.14738476
210,25.358646
211,1.2898687
212,0.43276593
213,16.367905
214,1.0813606
215,0.4662428
216,0.16927208
217,0.009132563
218,3.3481586
219,9.558649
220,22.231773
221,2.0690615
222,0.16797605
223,0.052523784
224,217.78
225,0.33634245
226,14.809998
227,0.20563444
228,23.588913
229,3.0590305
230,61.79248
231,98.287994
232,44.443954
233,0.07263194
234,0.044427294
235,0.27482083
236,49.172012
237,0.005870181
238,61.069878
239,1.4080702
240,0.22034511
241,57.574673
242,46.98034
243,0.9731686
244,1.516933
245,0.3293777
246,0.48075506
247,0.13506238
248,23.456686
249,15.860514
250,18.265678
251,3.3212786
252,25.408804
253,0.09478472
254,0.091592796
255,0.62544674
256,1.2837051
257,0.48976755
258,0.14464334
259,0.06751891
260,6.5463457
261,53.000725
262,0.2925263
263,0.9169445
264,0.2171294
265,1.0530461
266,0.0705268
267,0.89503276
268,17.923395
269,17.082209
270,0.0030319898
271,45.750465
272,39.958786
273,36.846493
274,0.0023714867
275,0.4121223
276,0.14185357
277,0.0014953159
278,23.977823
279,5.890403
280,28.042187
281,15.421769
282,44.135
283,8.136369
284,25.760164
285,61.51273
286,0.007005485
287,89.46545
288,47.479305
289,28.83347
290,33.176563
291,0.9380478
292,30.72725
293,89.317154
294,64.09777
295,56.026627
296,16.26996
297,15.1222105
298,60.69755
299,0.4260995
300,86.44754
301,0.019660106
302,66.374825
303,30.822973
304,33.30377
305,73.039
306,32.86649
307,88.89741
308,70.16214
309,57.624245
310,89.41267
311,69.38214
312,18.781652
313,24.446468
314,3.623356
315,53.000927
316,67.01131
317,90.79832
318,85.93349
319,1.2412684
320,57.12302
321,96.27955
322,24.040874
323,77.79428
324,45.96705
325,71.18966
326,47.179787
327,78.76335
328,94.225006
329,0.00021042404
330,15.322357
331,32.465664
332,32.655476
333,72.64111
334,56.03379
335,58.61188
336,79.86157
337,88.17172
338,12.601756
339,56.86676
340,27.186548
341,88.65076
342,0.0023760204
343,0.0017398861
344,0.071285225
345,38.527615
346,1.256642
347,23.787685
348,25.14554
349,58.92035
350,63.75904
351,2.3286651e-05
352,0.00024917323
353,0.0004900426
354,56.60274
355,13.483822
356,28.005926
357,3.1430926
358,25.484447
359,32.198654
360,12.420069
361,8.8870365e-05
362,6.665132e-05
