,loss,val_loss,_timestamp,_runtime
0,2125.087890625,1289.390625,1722281165,9
1,925.4869995117188,1132.748046875,1722281166,10
2,690.8234252929688,1197.6829833984375,1722281168,12
3,605.53955078125,1196.2691650390625,1722281169,13
4,573.9633178710938,1236.3436279296875,1722281170,14
5,526.61328125,1219.030517578125,1722281171,15
6,489.9815979003906,1245.9820556640625,1722281173,17
7,477.1143798828125,1241.3968505859375,1722281174,18
8,461.8752746582031,1277.5550537109375,1722281175,19
9,459.7140808105469,1235.1666259765625,1722281176,20
10,462.5771179199219,1251.886474609375,1722281177,21
11,451.2771301269531,1259.4945068359375,1722281179,23
12,449.534423828125,1289.4425048828125,1722281180,24
13,443.0531005859375,1232.3638916015625,1722281181,25
14,450.06964111328125,1307.98779296875,1722281182,26
15,430.92059326171875,1331.1778564453125,1722281183,27
16,426.65093994140625,1249.4808349609375,1722281185,29
17,435.6464538574219,1331.6943359375,1722281186,30
18,424.5781555175781,1271.1187744140625,1722281187,31
19,423.6579284667969,1239.80322265625,1722281188,32
20,426.35638427734375,1300.943359375,1722281189,33
21,420.9620361328125,1268.2637939453125,1722281191,35
