smiles,AR
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3,1.30102999566398
CN(CC1=NC2=C(N=C1)N=C(N)N=C2N)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,-1.05982550141572
COC1=C(N)C=C2OC3=C(C=CC=C3)C2=C1,1.15711728046362
COC1=CC=CC(O)=C1O,1.82086406128781
COC1=CC=C(C=C1)C(C1=CC=C(OC)C=C1)C(Cl)(Cl)Cl,1.55511273841939
COC(N)=O,1.45183635321094
CN(C)C1=CC=C(C=C1)N=NC1=CC=CC(C)=C1,1.49953420348243
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,1.77371355481667
CN(N=O)C(=N)N[N+]([O-])=O,1.72351761902345
CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1[N+]([O-])=O,0.319208503936439
COP(=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,1.66286521501496
CC1=CC(O)=C(O)C=C1,1.7841167335731
CC1=C2CCC3=C4C=CC5=CC=CC=C5C4=CC(C=C1)=C23,0.876707669994084
O.O.O.C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O.C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,1.69633979016523
NC1=C(Cl)C=C(CC2=CC(Cl)=C(N)C=C2)C=C1,1.67665176833104
CN(C)C1=CC=C(CC2=CC=C(C=C2)N(C)C)C=C1,1.48369821848654
CC1=CC(CC2=CC(C)=CC(=C2O)C(C)(C)C)=C(O)C(=C1)C(C)(C)C,1.43969375795095
CC1=C(O)C=CC(O)=C1,1.83219719429714
CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C,1.32939568095351
CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O,1.04566583047548
O=[Mo](=O)=O,1.27492546597535
NC1=CC=CC2=C(N)C=CC=C12,1.73705449462298
Cl.Cl.NCCNC1=C2C=CC=CC2=CC=C1,1.77755724472458
NC(=O)NN=CC1=CC=C(O1)[N+]([O-])=O,1.719472187274
CC(=O)OC(OC(C)=O)C1=CC=C(O1)[N+]([O-])=O,1.83202291315889
OC1=NN=C(O1)C1=CC=C(O1)[N+]([O-])=O,1.65321251377534
NC1=CC(=C(N)C=C1)[N+]([O-])=O,1.78465293010423
NC1=C(N)C=C(C=C1)[N+]([O-])=O,1.60205376099868
NC1=CC=C(C=C1)[N+]([O-])=O,1.7144099986172
[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,1.60205999132796
[O-][N+](=O)C1=CC=C(O1)C=NN1CC(=O)NC1=O,1.58884801537776
CCC[N+]([O-])=O,1.52682873641615
OC(=O)CC[N+]([O-])=O,1.88096971715627
[O-][N+](=O)C1=CC=C2C=CC3=CC=CC4=CC=C1C2=C34,1.55561326677831
O=NC1=CC=C(NC2=CC=CC=C2)C=C1,1.51693246790466
O=NN1CCOCC1,0.710215207966854
O=NN1CCCC1,1.83823011435903
COC1=CC2=C(NC(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1,1.65321251377534
[Na+].[O-][N+](=O)C1=CC(=C(NC2=CC(=C(NC3=CC=CC=C3)C=C2)S([O-])(=O)=O)C=C1)[N+]([O-])=O,1.69028394796575
[Na+].[Na+].OC1=C(N=NC2=CC=CC=C2)C2=C(C=C(C=C2C=C1)S([O-])(=O)=O)S([O-])(=O)=O,1.56767659854198
OC1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O,1.48601710046688
[O-][N+](=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,1.69897000433602
OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,1.65974199978875
OC(=O)\C=C/C(O)=O.C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1,1.39500730618492
Cl.NC1=CC=C(N=NC2=CC=CC=C2)C(N)=N1,1.34227733915958
S=C=NCCC1=CC=CC=C1,1.69299211744201
Cl.NC(=N)NC(=N)NCCC1=CC=CC=C1,1.26394543208448
OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,1.65321251377534
N1C2=CC=CC=C2SC2=C1C=CC=C2,1.122054837059
Cl.CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1,1.65321251377534
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,1.73785347987271
Cl.NC1=CC=C(NC2=CC=CC=C2)C=C1,1.63127987679625
NC(=S)NC1=CC=CC=C1,1.60128772275348
OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1,1.55794873292713
NC1=CC=C(N)C=C1,1.65321251377534
Cl.Cl.NC1=C(N)C=CC=C1,1.60205999132796
NNC1=CC=CC=C1,0.850880784843759
CC(=O)O[Hg]C1=CC=CC=C1,0.0933489391403919
OC1=C(C=CC=C1)C1=CC=CC=C1,1.87087005001716
OC1=CC=C(C=C1)C1=CC=CC=C1,1.61937596603996
