,metric,value,fold,target
0,MSE,0.9573116302490234,1,AR
1,MAE,0.7779824137687683,1,AR
2,MdAE,0.7025824189186096,1,AR
3,ACPER,0.0029055690072639223,1,AR
4,MAPE,-0.2907620072364807,1,AR
5,RMSE,0.9784230589866638,1,AR
6,MSE,0.8948753476142883,2,AR
7,MAE,0.7677556872367859,2,AR
8,MdAE,0.6934112310409546,2,AR
9,ACPER,0.00436046511627907,2,AR
10,MAPE,-0.07000977545976639,2,AR
11,RMSE,0.9459785223007202,2,AR
