,metric,value,fold,target
0,MSE,0.20977939665317535,1,AR
1,MAE,0.3902244567871094,1,AR
2,MdAE,0.3938728868961334,1,AR
3,ACPER,0.0,1,AR
4,MAPE,-0.5419006943702698,1,AR
5,RMSE,0.4580168128013611,1,AR
6,MSE,0.36970919370651245,2,AR
7,MAE,0.5432942509651184,2,AR
8,MdAE,0.5774327516555786,2,AR
9,ACPER,0.0,2,AR
10,MAPE,-0.7567589282989502,2,AR
11,RMSE,0.6080371737480164,2,AR
