,0
0,66.316826
1,7.213825
2,1.1397457
3,45.176525
4,94.99022
5,10.431688
6,72.44692
7,0.00029732235
8,18.48526
9,65.6108
10,32.959564
11,45.619843
12,0.029661382
13,33.416195
14,16.780909
15,36.935703
16,28.13411
17,29.601292
18,84.65097
19,44.20592
20,5.118662e-05
21,86.68777
22,81.97295
23,0.00032907596
24,19.679873
25,32.082985
26,3.6358876
27,88.84012
28,34.895084
29,38.421326
30,0.0012671425
31,0.00018967141
32,78.7818
33,76.285484
34,98.159966
35,46.683342
36,94.054306
37,62.2834
38,69.07965
39,6.6236362
40,79.76181
41,0.0010740152
42,70.9878
43,57.574673
44,67.33996
45,74.04221
46,34.443367
47,93.483086
48,89.039085
49,0.000275413
50,6.7665625
51,39.75514
52,37.6707
53,36.859463
54,69.08639
55,70.74165
56,3.0025876
57,50.779667
58,217.78
59,0.008930962
60,0.0002566361
61,23.308277
62,73.43523
63,12.966384
64,82.734566
65,5.771064
66,71.93106
67,52.91364
68,1.6985741
69,0.27665812
70,19.35318
71,20.224983
72,0.002337292
73,0.0951588
74,6.335361
75,87.56748
76,23.984325
77,28.005926
78,49.171165
79,46.780403
80,49.52272
81,192.90404
82,76.227684
83,0.00060362666
84,43.24811
85,69.78258
86,62.436268
87,76.86695
88,0.62544674
89,60.186367
90,13.582514
91,54.34243
92,50.235737
93,0.0017579448
94,28.68001
95,89.80429
96,0.0536386
97,20.30692
98,99.885284
99,2.8986645
100,1.888107
101,36.996563
102,55.679657
103,86.377396
104,64.88244
105,76.88018
106,23.246126
107,98.71348
108,28.068947
109,58.865963
110,6.630307
111,60.738697
112,9.847132
113,17.726416
114,40.303745
115,16.477613
116,0.00011835634
117,58.83104
118,82.166985
119,84.095146
120,0.09478472
121,37.41729
122,64.60788
123,44.8744
124,31.716433
125,38.71605
126,0.7133741
127,67.01131
128,84.535706
129,46.728397
130,63.106964
131,38.681942
132,0.043472763
133,59.36628
134,23.92203
135,55.409912
136,66.17706
137,2.3052655e-05
138,36.07365
139,29.064598
140,6.6012726
141,89.203636
142,68.27146
143,1.1340387
144,64.010735
145,0.00023501021
146,0.04176129
147,13.7533655
148,25.88028
149,46.70903
150,45.13516
151,0.00030764495
152,13.738597
153,32.462997
154,53.315178
155,30.040796
156,0.00024523126
157,25.313787
158,89.57263
159,35.21753
160,0.0007169558
161,0.005870181
162,38.62822
163,20.343172
164,79.86157
165,14.053531
166,0.00075703097
167,35.020565
168,12.687709
169,16.256952
170,30.669924
171,91.98879
172,38.51058
173,7.2817307
174,22.665379
175,26.920435
176,70.221565
177,24.958895
178,2.0250463
179,73.34442
180,56.60274
181,78.693344
182,8.049791
183,36.872433
184,10.384823
185,25.516237
186,61.069878
187,49.935
188,0.9660671
189,75.485275
190,1.8505042
191,49.68278
192,98.72586
193,75.65473
194,65.77589
195,64.35531
196,6.1945696
197,21.650415
198,0.21708122
199,13.286502
200,15.097839
201,33.673428
202,24.152523
203,86.44754
204,74.86959
205,27.923515
206,75.81574
207,91.15137
208,66.03013
209,25.644053
210,21.983948
211,78.72723
212,24.420795
213,18.555954
214,13.886476
215,76.38519
216,6.728118
217,3.7454112
218,1.622157
219,85.569214
220,23.407085
221,1.1208215
222,0.011473123
223,0.105297916
224,56.388977
225,4.533474
226,7.204475
227,71.03503
228,36.161633
229,0.34790003
230,65.705
231,0.16927208
232,35.571186
233,65.1782
234,35.62794
235,0.00012544342
236,36.02297
237,70.30065
238,8.8870365e-05
239,15.20748
240,71.73115
241,1.8159602
242,70.10064
243,99.70103
244,12.992712
245,0.004206058
246,10.6100235
247,1.6915272
248,74.63421
249,46.959267
250,60.50882
251,17.19171
252,19.110212
253,78.50974
254,56.328888
255,28.206648
256,0.81946814
257,0.0017006068
258,47.837006
259,55.170353
260,0.29467526
261,33.678616
262,15.229244
263,0.42583475
264,21.449593
265,34.19129
266,0.00058157207
267,46.666893
268,0.16797605
269,19.915335
270,26.91955
271,26.19266
272,46.075516
273,41.202427
274,19.490957
275,8.6123295
276,1.6856494
277,32.49372
278,66.63054
279,34.418797
280,57.29285
281,70.34537
282,36.1202
283,31.857227
284,0.14464334
285,69.25424
286,30.200863
287,49.125668
288,0.009200198
289,90.17444
290,83.83378
291,67.25383
292,13.043049
293,67.884445
294,6.866468
295,22.941956
296,6.5463457
297,55.80624
298,59.586613
299,70.38198
300,16.376492
301,51.381313
302,25.026602
303,43.845768
304,39.277863
305,30.894339
306,75.91176
307,68.64972
308,27.325819
309,40.062057
310,79.6305
311,34.91194
312,46.59578
313,0.21680045
314,24.6677
315,62.266014
316,31.347809
317,88.10962
318,27.82746
319,79.14023
320,0.0040941704
321,0.085036
322,74.0495
323,0.00024917323
324,0.2171294
325,86.98156
326,75.45826
327,55.456043
328,89.21638
329,5.929914e-05
330,83.68512
331,39.114506
332,56.07838
333,7.7926702
334,42.6657
335,0.00920716
336,3.768912
337,38.83636
338,56.301613
339,38.916637
340,9.39385
341,64.345215
342,0.0056938585
343,57.883297
344,13.017994
345,70.53257
346,16.058363
347,22.219044
348,7.2827687
349,19.47081
350,0.0002700599
351,66.32855
352,68.08928
353,20.298082
354,55.704414
355,0.00061044126
356,205.83963
357,31.316557
358,9.794264
359,8.636454
360,0.17416722
361,73.4788
362,28.822458
363,10.395829
364,39.489853
365,0.16350871
366,2.7967207
367,88.2248
368,91.793724
369,96.190186
370,41.565727
371,30.53499
372,0.58474374
373,0.00033527595
374,1.5065926
375,74.360504
376,30.28165
377,11.364289
378,83.07327
379,91.52312
380,0.027842008
381,80.707596
382,29.5784
383,28.771013
384,22.410227
385,57.01113
386,66.89061
387,28.785513
388,1.593554
389,39.538116
390,67.69072
391,72.14477
392,1.4840287
393,49.03164
394,41.458122
395,22.234118
396,0.8510514
397,33.24569
398,87.357056
399,1.1430312
400,70.06693
401,33.815506
402,33.146393
403,23.085888
404,48.446728
405,68.33854
406,48.112415
407,0.00041197747
408,83.24998
409,2.011669
410,52.00389
411,45.85058
412,24.040874
413,23.027163
414,12.535087
415,10.521538
416,43.570995
417,48.25987
418,59.62011
419,9.174968
420,44.201782
421,31.94587
422,0.51310533
423,50.92564
424,0.0012203887
425,89.055824
426,1.1873147
427,0.12466074
428,15.853508
429,36.034733
430,44.078182
431,3.4462104
432,0.2517416
433,20.33598
434,99.273926
435,46.612522
436,1.1514685
437,16.200699
438,71.30189
439,32.465664
440,74.08526
441,28.847765
442,85.97744
443,6.473049
444,70.76823
445,0.103166915
446,0.0036461654
447,63.996704
448,32.86543
449,0.21621056
450,7.1448436
451,89.992836
452,0.0016455075
453,0.39782333
454,48.595757
455,60.07483
456,10.357498
457,66.73273
458,11.994915
459,20.011246
460,5.1290903e-05
461,0.0002601163
462,19.75749
463,37.18904
464,30.604681
465,77.14337
466,69.34488
467,48.243855
468,65.63774
469,83.762726
470,34.966938
471,49.172012
472,18.46378
473,76.75224
474,83.23833
475,31.454527
476,57.05863
477,0.004078268
478,0.00034601436
479,37.219845
480,2.8146067e-05
481,87.28714
482,83.15149
483,71.1425
484,61.726833
485,19.420391
486,33.44266
487,71.509
488,88.65076
489,83.97885
490,59.16457
491,1.0530461
492,4.688579
493,56.035046
494,9.908039
495,56.03379
496,41.93358
497,44.978783
498,54.084686
499,0.27482083
500,59.669933
501,59.325897
502,63.266056
503,40.32974
504,3.4084804
505,67.95149
506,34.00787
507,3.568574e-06
508,0.4874839
509,1.3064157
510,87.693405
511,10.122618
512,31.365778
513,0.11061742
514,70.317406
515,59.113995
516,49.68196
517,21.237661
518,88.97121
519,22.690523
520,39.72281
521,32.239902
522,69.10981
523,86.05578
524,2.4813251
525,0.68787146
526,32.625153
527,13.685767
528,32.47282
529,0.090627536
530,23.43409
531,0.00047232665
532,0.032932814
533,0.0014898644
534,35.765972
535,56.18051
536,0.39664662
537,14.570524
538,1.6114227
539,37.696102
540,49.636852
541,87.06379
542,3.2191174
543,59.783955
544,70.98914
545,0.039692182
546,2.2372458
547,18.876179
548,0.016934017
549,70.90307
550,18.481771
551,88.215996
552,46.1453
553,36.043056
554,48.353466
555,23.418646
556,34.618656
557,69.04635
558,29.102844
559,35.811794
560,36.922455
561,114.710175
562,7.6808367
563,34.493793
564,38.134583
565,0.49016842
566,32.768856
567,60.600346
568,35.107025
569,9.941894
570,55.337894
571,19.762934
572,81.13717
573,91.28049
574,84.44603
575,0.11108562
576,7.5034404
577,56.123142
578,45.101913
579,12.80789
580,61.98206
581,87.82733
582,8.003375
583,56.56741
584,79.698944
585,0.30909297
586,28.029024
587,34.377754
588,72.8398
589,43.307472
590,32.622547
591,35.267982
592,16.68257
593,74.82098
594,68.28267
595,0.48075506
596,94.20406
597,55.158478
598,6.189072
599,14.357708
600,14.626253
601,14.617691
602,39.25548
603,8.616159
604,8.590793e-05
605,44.135
606,60.403408
607,21.206255
608,0.0015804258
609,64.207344
610,0.18398584
611,3.1409783
612,54.33458
613,0.001066336
614,14.362428
615,4.142904
616,89.59298
617,11.200467
618,0.0013171688
619,29.333105
620,33.362305
621,25.109957
622,14.939247
623,43.072334
624,9.076555
625,35.468662
626,74.51857
627,62.183342
628,92.59728
629,32.637596
630,86.39748
631,65.80536
632,89.49505
633,0.04467095
634,74.57859
635,0.3760686
636,45.923748
637,98.80682
638,13.611652
639,28.43538
640,27.864252
641,82.374
642,48.207077
643,1.3899901
644,1.7598325
645,58.04063
646,89.53378
647,6.4149485
648,27.333076
649,7.166989
650,9.486052e-05
651,0.0002826713
652,44.90111
653,9.798466
654,60.46801
655,91.61171
656,34.235725
657,79.91545
658,28.445467
659,48.672234
660,16.346684
661,61.253983
662,11.747472
663,99.38543
664,0.0023760204
665,19.688591
666,96.88996
667,41.66381
668,90.054535
669,44.70461
670,60.833908
671,0.08051148
672,46.930977
673,26.751154
674,17.876411
675,1.6980559
676,37.263477
677,0.1643327
678,71.32796
679,88.14791
680,17.852114
681,28.546316
682,1.3411211
683,1.0873942
684,5.8440385
685,0.2234242
686,64.43652
687,31.109283
688,43.650753
689,49.97907
690,48.540413
691,24.796251
692,29.678938
693,65.86004
694,30.543198
695,34.41329
696,3.930765
697,58.716198
698,37.127293
699,43.536476
700,0.28048512
701,56.946884
702,3.9807966
703,2.0774753
704,73.95607
705,37.25338
706,54.814987
707,0.53045577
708,38.28924
709,25.358646
710,1.5574517
711,75.39969
